street_edge_id,geom,x1,y1,x2,y2,way_type,deleted,timestamp
4437,0102000020E61000000200000085FDE8E5C1975EC010CF126404C5474096BA8FB9C1975EC03F5DA8AAC8C44740,-122.371199026451,47.5373738596049,-122.3712096,47.5391965,residential,t,2019-03-04 11:51:45.643298-08
7545,0102000020E61000000300000072FBE59395975EC0DBFEF04E99C54740B870C56A98975EC054B18C6896C54740212FB5EF9B975EC0329F628B93C54740,-122.3688926,47.5435652,-122.3685045,47.5437411,residential,t,2019-03-04 11:51:45.643298-08
13011,0102000020E610000003000000410BAE5EEA975EC03AD5100B6BC64740E1A3B4EDEA975EC04D5CD8E43AC64740348B06DFEA975EC0128365112FC64740,-122.3737104,47.5483114,-122.3736798,47.5501417,residential,t,2019-03-04 11:51:45.643298-08
18934,0102000020E610000004000000AD776E90FF975EC00B2362EF6AC6474047A34CB4F5975EC06A2B9BDE6AC647409A45836FF5975EC0D56BC4DD6AC64740410BAE5EEA975EC03AD5100B6BC64740,-122.3736798,47.5501417,-122.3749734,47.5501384,residential,t,2019-03-04 11:51:45.643298-08
18935,0102000020E610000003000000ADE584BF15985EC088FC8E3C6BC64740C56691370A985EC088FC8E3C6BC64740AD776E90FF975EC00B2362EF6AC64740,-122.3749734,47.5501384,-122.3763274,47.5501476,residential,t,2019-03-04 11:51:45.643298-08
18936,0102000020E610000004000000410BAE5EEA975EC03AD5100B6BC647401195A185DF975EC01CBC653D6BC6474059F1B2CBDC975EC0D5F5FA496BC64740344E9E0DD4975EC0AB764D486BC64740,-122.3723177,47.550149,-122.3736798,47.5501417,residential,t,2019-03-04 11:51:45.643298-08
18991,0102000020E610000003000000DAB0DA9CBC975EC065DD7D56E1C64740B1EDFEC2BC975EC08D237B29E1C64740CF90E0FCBC975EC02E4F8CD1DFC64740,-122.3709099,47.5537054,-122.370887006345,47.5537517656874,residential,t,2019-03-04 11:51:45.643298-08
19155,0102000020E610000004000000E6D07D94EC975EC0AE9AE7887CC547405D1B857FEC975EC0686D646886C54740B707C666EC975EC092DBE51192C54740C92D9C5AEC975EC0E83C19D297C54740,-122.3738009,47.5436957,-122.3738147,47.542863,residential,t,2019-03-04 11:51:45.643298-08
19156,0102000020E610000002000000C92D9C5AEC975EC0E83C19D297C547402E24BB2DEC975EC0AE7E11D9ACC54740,-122.3737902,47.5443374,-122.3738009,47.5436957,residential,t,2019-03-04 11:51:45.643298-08
19157,0102000020E6100000020000002E24BB2DEC975EC0AE7E11D9ACC54740E62F3E16EC975EC0EF7618EEB7C54740,-122.3737846,47.5446756,-122.3737902,47.5443374,residential,t,2019-03-04 11:51:45.643298-08
19159,0102000020E6100000020000008285DDC119985EC021AA95AE05C547409DD2741B1A985EC00545A5B005C54740,-122.376593460164,47.5392361456852,-122.3765721,47.5392359,residential,t,2019-03-04 11:51:45.643298-08
21845,0102000020E610000002000000B022FEBC84975EC0FB134B8050C44740F574649B8A975EC0A74302A150C44740,-122.3678349,47.5337106,-122.3674767,47.5337067,tertiary,t,2019-03-04 11:51:45.643298-08
21846,0102000020E610000002000000F574649B8A975EC0A74302A150C4474033A103F993975EC0B9C87AD450C44740,-122.368406537575,47.5337167357952,-122.3678349,47.5337106,tertiary,t,2019-03-04 11:51:45.643298-08
21847,0102000020E610000003000000EC0E110339975EC05BD9D42050C44740283806AE3C975EC0BFFB993050C447407B5E3B623E975EC0FBB7263850C44740,-122.3631826,47.5336981,-122.362854735049,47.5336953200628,tertiary,t,2019-03-04 11:51:45.643298-08
21848,0102000020E61000000300000089D4B48B69975EC042ACA34F50C447406680B0F872975EC0C52E9B4A50C4474027EEC2207A975EC0A715F07C50C44740,-122.3668291,47.5337063,-122.365817,47.5337009,tertiary,t,2019-03-04 11:51:45.643298-08
21849,0102000020E6100000070000007B5E3B623E975EC0FBB7263850C4474009055BDB4A975EC03674B33F50C4474031A072A74F975EC0F5B2374250C4474064BB31F353975EC0B3F1BB4450C447403E46D49F58975EC007F0164850C44740301CBE3B68975EC06C2B515150C4474089D4B48B69975EC042ACA34F50C44740,-122.365817,47.5337009,-122.3631826,47.5336981,tertiary,t,2019-03-04 11:51:45.643298-08
3452,0102000020E6100000070000004C05700E32955EC00FE4EA11B4C44740691B7FA232955EC063A0C618B3C44740514CDE0033955EC09310F637B2C44740750BB84233955EC07659A725B1C4474015037F5333955EC0A00C9FBEAFC44740219793AB33955EC04263810AA2C44740EB973E2A34955EC0BDAEBA698EC44740,-122.3313089,47.5355961,-122.3311802,47.5367453,residential,t,2019-03-04 11:51:45.643298-08
3454,0102000020E610000004000000EB973E2A34955EC0BDAEBA698EC447407464405134955EC08538205388C44740440EB67D34955EC0EDA5DF7481C44740E54A98C434955EC064E76D6C76C44740,-122.3313457,47.534864,-122.3313089,47.5355961,residential,t,2019-03-04 11:51:45.643298-08
6025,0102000020E61000000A000000E391D3322D955EC0E2DEA1CD16C44740EA5A7B9F2A955EC0A2C739FB14C44740444DF4F928955EC037E96CB713C4474068F8606328955EC09162804413C447403A35E1A826955EC0AA7C748F11C4474041E4E3C924955EC02E4D5B6D0FC447406B9A779C22955EC0B2DBC24E0CC4474030293E3E21955EC0C56691370AC44740C07630621F955EC0D320BBC106C4474048D5C0A016955EC02ABEEB7DF4C34740,-122.3295061,47.5308988,-122.3308837,47.5319459,tertiary,t,2019-03-04 11:51:45.643298-08
9564,0102000020E610000003000000CE588F5610955EC09AF27C618DC447403F6AB86D04955EC053D0ED258DC44740E8D43A1600955EC0355B1E108DC44740,-122.3281303,47.5355549,-122.3291222,47.5355646,residential,t,2019-03-04 11:51:45.643298-08
9565,0102000020E610000003000000EB973E2A34955EC0BDAEBA698EC447403EB896242A955EC0B71F95078EC447409031772D21955EC0AC8B80AF8DC44740,-122.33015,47.5355739,-122.3313089,47.5355961,residential,t,2019-03-04 11:51:45.643298-08
9566,0102000020E6100000020000009031772D21955EC0AC8B80AF8DC44740CE588F5610955EC09AF27C618DC44740,-122.3291222,47.5355646,-122.33015,47.5355739,residential,t,2019-03-04 11:51:45.643298-08
27270,0102000020E610000004000000865A2E76D6945EC00F9D9E7763C34740E6797077D6945EC0CEB348C961C34740B6F5D37FD6945EC0BCA13A6755C347401B310E89D6945EC0F9BCE2A947C34740,-122.3255942,47.5256245,-122.3255897,47.526473,tertiary,t,2019-03-04 11:51:45.643298-08
3664,0102000020E6100000020000002DE614E138995EC0BDE8926C86C54740760360973C995EC07A347ADA86C54740,-122.3943232,47.5431779,-122.394096632394,47.5431647984819,residential,t,2019-03-04 11:51:45.643298-08
4325,0102000020E61000000200000064E76D6CF6985EC0F27DCC62BDC5474093D8FF4AF8985EC0F9269710BDC54740,-122.3901546,47.5448323,-122.3900405,47.5448421,residential,t,2019-03-04 11:51:45.643298-08
10774,0102000020E6100000020000005787927F1C995EC05AA1A3B0E6C64740AA3D36131D995EC0BFFD6FDBADC64740,-122.3923996,47.5521807,-122.3923644,47.5539151,residential,t,2019-03-04 11:51:45.643298-08
1525,0102000020E61000000400000019366F41DB995EC0044FC69D77CA47404961832ADA995EC0B697D98C78CA47407C84F5DAC7995EC07842AF3F89CA4740F4D7D072C5995EC06BEAE1708BCA4740,-122.4026763,47.5823804,-122.4040073,47.5817754,secondary,t,2019-03-04 11:51:45.643298-08
3232,0102000020E6100000030000007316516EB6995EC011024DDFC6C84740CF31207BBD995EC07C708802C7C8474058C27F5FC8995EC0DCD4E539C7C84740,-122.4028548,47.5685799,-122.4017597,47.5685691,residential,t,2019-03-04 11:51:45.643298-08
3263,0102000020E610000002000000EB4669809C995EC05A3D714A8AC8474098E94DFB9C995EC0E46723D74DC84740,-122.4002064,47.5648755,-122.4001771,47.5667203,residential,t,2019-03-04 11:51:45.643298-08
6525,0102000020E6100000020000006C8B7CA8FE995EC07F91860959CA4740AD9113DCFE995EC081DC346C4ACA4740,-122.4061804,47.5803962,-122.4061681,47.5808422,residential,t,2019-03-04 11:51:45.643298-08
6526,0102000020E61000000200000054A5D2F4FE995EC0FB58C16F43CA4740A1FA624AFF995EC0AE6D403A2BCA4740,-122.4062067,47.5794442,-122.4061863,47.580183,residential,t,2019-03-04 11:51:45.643298-08
6527,0102000020E61000000200000008066BF7069A5EC061D0F8742BCA474026A94C31079A5EC0D649C7E6F4C94740,-122.406689,47.5777863,-122.4066752,47.5794512,residential,t,2019-03-04 11:51:45.643298-08
6528,0102000020E61000000500000026A94C31079A5EC0D649C7E6F4C94740624ED026079A5EC0D1306B18F4C947401A715C21079A5EC095325F14F3C94740E5D0C721079A5EC01FA6D82CF2C9474044F00923079A5EC02CA281B3EFC94740,-122.4066856,47.5776276,-122.406689,47.5777863,residential,t,2019-03-04 11:51:45.643298-08
6529,0102000020E610000002000000A21D8189099A5EC01D12088552C94740A8531EDD089A5EC0036A204C40C94740,-122.406791,47.5722747,-122.4068321,47.5728308,residential,t,2019-03-04 11:51:45.643298-08
17954,0102000020E61000000500000022252CE0D4995EC0F27B9BFEECC7474080ED050BCC995EC053FD9474DEC74740E52BDC4DCB995EC0838769DFDCC747405715D0FACA995EC0BA8CF6D3DAC7474075A4445CCA995EC0B9C5FCDCD0C74740,-122.4029761,47.5610615,-122.4036179,47.56192,residential,t,2019-03-04 11:51:45.643298-08
18820,0102000020E6100000060000002B9BDE6AC29A5EC0F678C663ABC9474067576B72C29A5EC0C190D5AD9EC94740AE34DF77C29A5EC08A9C741195C94740E402869BC29A5EC07A99171692C947406DFD99E6C29A5EC080A43E7F90C947407849F7CEC39A5EC0ABE7A4F78DC94740,-122.4182012,47.574645,-122.4181163,47.5755429,residential,t,2019-03-04 11:51:45.643298-08
18821,0102000020E61000000600000085EB51B81E9A5EC030BC92E4B9C94740197442E8209A5EC019AE0E80B8C947406BAEE474239A5EC06D0EC63EB7C94740B1998DDF259A5EC067518EB8B6C94740BB383B63299A5EC06D848FD2B6C947401B33E433349A5EC04F6BE404B7C94740,-122.4094362,47.5758978,-122.408125,47.5759855,secondary,t,2019-03-04 11:51:45.643298-08
18822,0102000020E6100000030000001B33E433349A5EC04F6BE404B7C94740CE42F1193F9A5EC0BA354470B7C94740FE17BE74499A5EC00D90C3BBB7C94740,-122.4107334,47.5759196,-122.4094362,47.5758978,secondary,t,2019-03-04 11:51:45.643298-08
18823,0102000020E61000000A0000004F722C94F1995EC005323B8BDEC94740CA598E46F4995EC09AC3FF67DEC94740ACF2F395F6995EC01184D0E6DDC9474004D660D0F8995EC01270630EDDC947409EF0129CFA995EC048E58123DCC9474085494CABFC995EC0015361C7DAC9474018E945EDFE995EC0C1690B19D9C94740C6DFF604099A5EC04F01D5E4CEC94740EB4669801C9A5EC0E1A24918BCC9474085EB51B81E9A5EC030BC92E4B9C94740,-122.408125,47.5759855,-122.4053698,47.577104,secondary,t,2019-03-04 11:51:45.643298-08
1993,0102000020E61000000200000067CF0AB11F995EC05A63D009A1C34740F4C5394522995EC0D49AE61DA7C34740,-122.3927167,47.5285375,-122.3925593,47.528352,residential,t,2019-03-04 11:51:45.643298-08
2074,0102000020E610000002000000B0613C39F9985EC07CB94F8E02C34740575EF23FF9985EC0C872B790ECC24740,-122.390213,47.5228444,-122.3902114,47.5235155,residential,t,2019-03-04 11:51:45.643298-08
9695,0102000020E6100000160000007F2370DAC2985EC05142FA3779C3474080B67AF3C0985EC092CF2B9E7AC347408C67D0D0BF985EC0EB8ABE277BC3474039F9E3ACBE985EC07FA6B9707BC347400400C79EBD985EC044183F8D7BC3474005BE47A2BC985EC0A3F265587BC34740F92CCF83BB985EC0EB0088BB7AC347409BF91FAABA985EC0274D83A279C34740267CA5E2B5985EC0A45181936DC34740F151DA76B5985EC016CBE31F6CC3474014B58F70B5985EC0C4769C476AC34740BBF660ADB5985EC0717E79B768C347406DE34F54B6985EC0E39BB7FB66C3474043780F2BB7985EC07E1EFEF565C34740401878EEBD985EC02D324B4C61C3474092CB7F48BF985EC046329A4B60C34740EB556474C0985EC05ED6C4025FC347404A5B012AC1985EC0EEF208C95DC34740EA211ADDC1985EC03C6876DD5BC347404F8B660AC2985EC0B42E7FCF59C34740AFAAA80BC2985EC075C12A2856C347402007CA12C2985EC0252026E142C34740,-122.3868453,47.5254785,-122.3868929,47.5271368,residential,t,2019-03-04 11:51:45.643298-08
19148,0102000020E61000000500000063A29CC310995EC007E68D3809C4474098569E9B11995EC02513A6DE09C447403218C85812995EC03CB198220AC447409AE4EC4218995EC02AA2CB400AC447400146E1C421995EC04E4A9C700AC44740,-122.3926861,47.5315686,-122.3916482,47.5315314,residential,t,2019-03-04 11:51:45.643298-08
23814,0102000020E61000000200000032E023CA1A985EC0ADBF35177CC34740F0AFD9D31A985EC0102109FA6EC34740,-122.37663742312,47.5268242401672,-122.376635108027,47.5272244465299,secondary,t,2019-03-04 11:51:45.643298-08
2229,0102000020E610000002000000CE9A690C04915EC0FDFFEED3A7C34740C287122DF9905EC0E68F0EB4A7C34740,-122.2652085,47.5285554,-122.2658721,47.5285592,residential,t,2019-03-04 11:51:45.643298-08
8429,0102000020E610000002000000C0E14F9E43915EC0D14C41C8C3C34740E0B07E7D3E915EC071636996BAC34740,-122.2694391,47.5291317,-122.2697521,47.5294123,residential,t,2019-03-04 11:51:45.643298-08
8430,0102000020E610000002000000C32973F30D915EC01A1A4F0471C34740AED689CBF1905EC023B2593F47C34740,-122.264758,47.5256118,-122.2664765,47.5268865,residential,t,2019-03-04 11:51:45.643298-08
8431,0102000020E6100000020000007896202320915EC08FC0C4C48BC34740C32973F30D915EC01A1A4F0471C34740,-122.2664765,47.5268865,-122.2675865,47.5277029,residential,t,2019-03-04 11:51:45.643298-08
8432,0102000020E610000006000000AED689CBF1905EC023B2593F47C347408858B384EB905EC081ABE1C73DC34740B27ED877EA905EC04CB2C4B93CC347405FE2D92FE9905EC0E7902FFC3BC34740DD651AA8E7905EC03B3366B73BC347409C7CC4F9E5905EC00B81B79B3BC34740,-122.2640366,47.5252566,-122.264758,47.5256118,residential,t,2019-03-04 11:51:45.643298-08
20099,0102000020E6100000060000009A9DA0A847915EC06178DB3B59C34740EE8DC64645915EC05FF0694E5EC34740F1129CFA40915EC0FD8DD19563C347405E34BFF53C915EC02457FB8568C347403CDD79E239915EC0E674594C6CC34740286B2FFD26915EC075DFD68283C34740,-122.2680047,47.5274509,-122.2699987,47.5261607,residential,t,2019-03-04 11:51:45.643298-08
15098,0102000020E610000004000000B2B15C8047915EC0A59AFE918EC247401749BBD147915EC0F4E159828CC24740A61AACEE47915EC001964B998AC24740D5873FD447915EC0F68B232070C24740,-122.2700091,47.5190468,-122.2699891,47.5199759,tertiary,t,2019-03-04 11:51:45.643298-08
20004,0102000020E610000002000000B8B30AF6BA915EC0327C9F05FCC24740485D2162B9915EC049BE6D01FCC24740,-122.2769399,47.5233156,-122.2770362,47.5233161,tertiary,t,2019-03-04 11:51:45.643298-08
23377,0102000020E610000003000000FF580512DD915EC0A1FFA212FAC24740BF71080BDD915EC0D9F45613FAC24740DD06B5DFDA915EC08C570F4EFAC24740,-122.278984,47.5232637,-122.279118066046,47.5232566162006,secondary,t,2019-03-04 11:51:45.643298-08
23760,0102000020E610000004000000D48F977FBE905EC0D0285DFA97C2474022050594BC905EC011740F6498C24740123356F6B8905EC07090B52B99C24740B4024356B7905EC064B4E96399C24740,-122.26119,47.5203061,-122.2616271,47.520263,primary,t,2019-03-04 11:51:45.643298-08
23761,0102000020E610000003000000B4024356B7905EC064B4E96399C24740F756C96CB5905EC0BD1358A599C247405AB31D2CB4905EC0650B85B799C24740,-122.260996846203,47.5203160667068,-122.26119,47.5203061,primary,t,2019-03-04 11:51:45.643298-08
982,0102000020E610000003000000C9AA083799905EC0F5824F73F2C14740E0675C3890905EC0E94A5F63F2C147405C1E6B4686905EC01FD4EA50F2C14740,-122.2581955,47.5152074,-122.2593515,47.5152115,residential,t,2019-03-04 11:51:45.643298-08
4482,0102000020E610000002000000EADB3818A0905EC00A922D814AC24740B2683A3B99905EC0C21E6EE23FC24740,-122.2593525,47.5175746,-122.2597714,47.5178987,tertiary,t,2019-03-04 11:51:45.643298-08
15522,0102000020E610000003000000CB55E2F038905EC08CFC55DBA8C14740FDB7376428905EC0A5AE6B6A8FC14740ED3E11D525905EC065E5F27A8BC14740,-122.2523091,47.5120691,-122.2534754,47.5129656,tertiary,t,2019-03-04 11:51:45.643298-08
15524,0102000020E610000004000000444882154C905EC0891E42A6C6C147409AB4A9BA47905EC0D41632B2BFC14740D89C836742905EC08A558330B7C14740CB55E2F038905EC08CFC55DBA8C14740,-122.2534754,47.5129656,-122.2546438,47.5138748,tertiary,t,2019-03-04 11:51:45.643298-08
20390,0102000020E61000000200000066834C32F2905EC0F217C45103C14740C0417BF5F1905EC09677D503E6C04740,-122.264768,47.5070195,-122.2647825,47.5079138,residential,t,2019-03-04 11:51:45.643298-08
20386,0102000020E610000002000000BA7317177D915EC0405475EA25C2474055DCB8C57C915EC026BE7F9829C24740,-122.2732405,47.5168944,-122.2732599,47.5167821,residential,t,2019-03-04 11:51:45.643298-08
20388,0102000020E61000000200000055DCB8C57C915EC026BE7F9829C247403199BC387C915EC06B475CA270C24740,-122.273206886461,47.5190623236257,-122.2732405,47.5168944,residential,t,2019-03-04 11:51:45.643298-08
20389,0102000020E610000002000000C0417BF5F1905EC09677D503E6C04740D5A0E63BF2905EC022CD24FDC8C04740,-122.264784789298,47.5061336927122,-122.264768,47.5070195,residential,t,2019-03-04 11:51:45.643298-08
20391,0102000020E6100000020000002BC7BF2AF2905EC02980BD1D3CC1474090190346F2905EC0CC35BBA420C14740,-122.2647872,47.5088087,-122.2647807,47.5096471,residential,t,2019-03-04 11:51:45.643298-08
20392,0102000020E61000000300000090190346F2905EC0CC35BBA420C14740D1DA7E43F2905EC00F4B5EF81CC1474066834C32F2905EC0F217C45103C14740,-122.2647825,47.5079138,-122.2647872,47.5088087,residential,t,2019-03-04 11:51:45.643298-08
20396,0102000020E610000003000000F409EAA573905EC0396FAD403EC147409AB2D30F6A905EC02E65CF543EC14740E0AEA8D260905EC08D9B1A683EC14740,-122.2559096,47.509717,-122.2570586,47.5097123,residential,t,2019-03-04 11:51:45.643298-08
20400,0102000020E610000002000000A039460D01905EC0AA2457563FC14740F600334300905EC064AD20593FC14740,-122.250016021546,47.5097457322652,-122.2500642,47.5097454,residential,t,2019-03-04 11:51:45.643298-08
23817,0102000020E610000002000000D51B5A0982975EC0719417F439C24740862AEBED85975EC04D486B0C3AC24740,-122.3675494,47.5173965,-122.3673118,47.5173936,secondary,t,2019-03-04 11:51:45.643298-08
5505,0102000020E61000000200000045D4449F8F985EC01A660D839EC447402E7B6D918F985EC079793A5794C44740,-122.3837627,47.535777,-122.383766,47.5360874,residential,t,2019-03-04 11:51:45.643298-08
9769,0102000020E6100000020000006EC328089E985EC08A62A8797DC447408BAB25789E985EC07214200A66C44740,-122.3846722,47.534364,-122.3846455,47.5350792,residential,t,2019-03-04 11:51:45.643298-08
19124,0102000020E610000002000000EB05FA9FD7985EC04E637B2DE8C447405902846ADE985EC0F0805770E4C44740,-122.3885752,47.5382214,-122.3881607,47.5383355,residential,t,2019-03-04 11:51:45.643298-08
19125,0102000020E610000002000000FE8579EAEC985EC0064CE0D6DDC44740A783ABF2F3985EC0470D5CD4DDC44740,-122.3898894,47.5380197,-122.3894602,47.53802,residential,t,2019-03-04 11:51:45.643298-08
15,0102000020E610000005000000ACFD4234DF915EC05A4E9DA27EDA4740A0F023C8D2915EC004EF9A4649DA4740FA974979D2915EC028F9C73148DA4740D11ED4EAD0915EC0E43098BF42DA474042507F07D0915EC0BCBD5AA43FDA4740,-122.2783221,47.7050672,-122.2792483,47.7069896,secondary,t,2019-03-04 11:51:45.643298-08
173,0102000020E610000002000000AEC49D9EEB915EC09BC5721BF1D847401DE15927D3915EC00E277A2AF1D84740,-122.2785128,47.6948598,-122.280006078787,47.6948580084238,residential,t,2019-03-04 11:51:45.643298-08
211,0102000020E610000002000000E7559DD502925EC0AED117E714DA4740338B506C05925EC066A9503816DA4740,-122.281581,47.7038031,-122.281423,47.7037629,residential,t,2019-03-04 11:51:45.643298-08
574,0102000020E61000000300000032E94A5FE3915EC0ABD1AB014ADB47403CCA77DFE7915EC0962941DA5ADB4740D1DDBFC3FE915EC0BC5D8A0684DB4740,-122.2811746,47.7149666,-122.2795027,47.713196,residential,t,2019-03-04 11:51:45.643298-08
575,0102000020E610000005000000D3B6065B11925EC0A988D349B6DB4740D4D0ABA610925EC03CE0151CB9DB4740860552BD10925EC0FF03AC55BBDB4740B686527B11925EC0464E1542BDDB47408421BC8715925EC0B3EBDE8AC4DB4740,-122.2825641,47.7169355,-122.2823093,47.7165005,residential,t,2019-03-04 11:51:45.643298-08
2690,0102000020E610000002000000D9B8591712925EC0808C6FDEEEDA4740B5B409E61E925EC0C8D5236827DB4740,-122.2831359,47.7121401,-122.2823542,47.7104147,residential,t,2019-03-04 11:51:45.643298-08
2691,0102000020E6100000020000002F055A70F5915EC06A90381A76DA47408100BE8003925EC04B1641ADB3DA4740,-122.2814638,47.7086083,-122.2806054,47.7067292,residential,t,2019-03-04 11:51:45.643298-08
2692,0102000020E610000002000000A91F8AB8EF915EC00B62A06B5FDA47402F055A70F5915EC06A90381A76DA4740,-122.2806054,47.7067292,-122.2802564,47.706037,residential,t,2019-03-04 11:51:45.643298-08
6104,0102000020E61000000200000001FCAE63B7915EC063B9A5D590DA4740D22C1A7CAB915EC04218891A96DA4740,-122.2760916,47.7077058,-122.2768182,47.707545,residential,t,2019-03-04 11:51:45.643298-08
13093,0102000020E610000002000000AF29EB92CC915EC07D19D69EA3DB4740BD0242FACC915EC0E5073006A6DB4740,-122.278135837997,47.7160041555906,-122.2781112,47.7159308,residential,t,2019-03-04 11:51:45.643298-08
14493,0102000020E61000000200000061167F80DA915EC04D7C5AEAC5DA474071AE6186C6915EC0AE65321CCFDA4740,-122.277742,47.7094455,-122.2789613,47.7091649,residential,t,2019-03-04 11:51:45.643298-08
16959,0102000020E610000003000000A9C76C7F9D925EC079ED2D4036DA474073E4373B88925EC056174BEC35DA47403E192D5187925EC00219F0E835DA4740,-122.2895091,47.7047702,-122.2908629,47.7047806,residential,t,2019-03-04 11:51:45.643298-08
16960,0102000020E61000000200000025242DF070925EC0D93D1E9F35DA4740013C58B55A925EC0AF06280D35DA4740,-122.2867864,47.704744,-122.2881432,47.7047614,residential,t,2019-03-04 11:51:45.643298-08
16961,0102000020E6100000030000003E192D5187925EC00219F0E835DA4740FEB968C878925EC014FAAAA635DA474025242DF070925EC0D93D1E9F35DA4740,-122.2881432,47.7047614,-122.2895091,47.7047702,residential,t,2019-03-04 11:51:45.643298-08
1227,0102000020E610000003000000D6308D70A4975EC0A90A5751CDDC474016F2ADB4B1975EC0483E65EBCFDC474008A57911B7975EC02AAFF089D0DC4740,-122.3705486,47.7251141,-122.3694116,47.7250158,residential,t,2019-03-04 11:51:45.643298-08
1229,0102000020E610000002000000B9FA56908B975EC0E53CADECCCDC4740E4011BC693975EC02261CE22CADC4740,-122.3683944,47.7249187,-122.3678933,47.7250038,residential,t,2019-03-04 11:51:45.643298-08
3076,0102000020E61000000200000051F70148ED965EC0359314FD46DD4740803B9A34D7965EC0359314FD46DD4740,-122.3568851,47.7287289,-122.3582325,47.7287289,residential,t,2019-03-04 11:51:45.643298-08
5294,0102000020E610000002000000E44E441AF0965EC0976027ABD8DD4740E131F26819975EC0976027ABD8DD4740,-122.3609259,47.7331747,-122.3584047,47.7331747,residential,t,2019-03-04 11:51:45.643298-08
5396,0102000020E610000002000000CBAC94545C975EC08A123EA594DC47401878EE3D5C975EC09004D0DECFDC4740,-122.365005,47.7250937,-122.3650104,47.7232863,residential,t,2019-03-04 11:51:45.643298-08
5397,0102000020E6100000020000006CEC12D55B975EC0E605D847A7DB474066E723DF5B975EC027CE9BD4E1DB4740,-122.3649824,47.7178293,-122.36498,47.7160425,residential,t,2019-03-04 11:51:45.643298-08
5398,0102000020E610000002000000957F2DAF5C975EC05CA0EE4D1DDC4740CB67791E5C975EC0438D429259DC4740,-122.3649975,47.7214835,-122.365032,47.7196443,residential,t,2019-03-04 11:51:45.643298-08
5399,0102000020E610000002000000CB67791E5C975EC0438D429259DC4740CBAC94545C975EC08A123EA594DC4740,-122.3650104,47.7232863,-122.3649975,47.7214835,residential,t,2019-03-04 11:51:45.643298-08
7895,0102000020E61000000200000021DAD83656975EC0EA1A779494DC4740CBAC94545C975EC08A123EA594DC4740,-122.3650104,47.7232863,-122.3646371,47.7232843,residential,t,2019-03-04 11:51:45.643298-08
7896,0102000020E61000000400000025C2D03472975EC0E9769BDC94DC4740E3EF28DF7D975EC0D767CEFA94DC4740E964A9F57E975EC096A652FD94DC4740DEAE97A688975EC0725AA61595DC4740,-122.3677155,47.7232997,-122.3663456,47.7232929,residential,t,2019-03-04 11:51:45.643298-08
9209,0102000020E610000002000000E1A018B4EB965EC0AFAD444541DA4740EDEF11D6EB965EC0EA5674907CDA4740,-122.3581443,47.7069264,-122.3581362,47.7051169,residential,t,2019-03-04 11:51:45.643298-08
11544,0102000020E610000003000000CD7344BECB975EC0971B0C7558DB4740FDF7E0B5CB975EC000C056AE5CDB47409D8AAFD1CD975EC0C4F5DECE74DB4740,-122.3719372,47.7145022,-122.3718105,47.713637,residential,t,2019-03-04 11:51:45.643298-08
11545,0102000020E610000002000000D4C62297C9975EC0210B2CDBE2DB47400ADAE4F0C9975EC0CE9F8037EEDB4740,-122.3717005,47.7182073,-122.3716791,47.7178606,residential,t,2019-03-04 11:51:45.643298-08
11546,0102000020E6100000020000000ADAE4F0C9975EC0CE9F8037EEDB474010690A53CA975EC08EFC660701DC4740,-122.3717239,47.7187814,-122.3717005,47.7182073,residential,t,2019-03-04 11:51:45.643298-08
11547,0102000020E610000002000000E68A9CCFCA975EC0302C7FBE2DDC474015CA1D91CA975EC0E9CB77955ADC4740,-122.3717387,47.7215144,-122.3717536,47.720146,residential,t,2019-03-04 11:51:45.643298-08
11548,0102000020E61000000200000098A839D4CA975EC0A96510C41EDC4740E68A9CCFCA975EC0302C7FBE2DDC4740,-122.3717536,47.720146,-122.3717547,47.7196889,residential,t,2019-03-04 11:51:45.643298-08
17626,0102000020E61000000300000096372CB242975EC07E456DD1B8DA4740CD50267F41975EC025E6FE8FB8DA47405D14E2363F975EC0B372D476B8DA4740,-122.3632333,47.7087544,-122.3634458,47.7087652,tertiary,t,2019-03-04 11:51:45.643298-08
17627,0102000020E6100000020000005D14E2363F975EC0B372D476B8DA47403BACCB843A975EC0E9FB5F64B8DA4740,-122.3629467,47.7087522,-122.3632333,47.7087544,tertiary,t,2019-03-04 11:51:45.643298-08
16054,0102000020E610000003000000090B3895D6965EC058C7F143A5DB474062D45A3DCC965EC0B7CF2A33A5DB47406D5BB5DDC0965EC0E0EFDE1BA5DB4740,-122.355521609408,47.7159762228546,-122.3568471,47.715981,residential,t,2019-03-04 11:51:45.643298-08
16055,0102000020E610000003000000C85BAE7EEC965EC0E7AFEB72A5DB4740C89750C1E1965EC05EFAF25DA5DB4740090B3895D6965EC058C7F143A5DB4740,-122.3568471,47.715981,-122.3581845,47.7159866,residential,t,2019-03-04 11:51:45.643298-08
17080,0102000020E61000000200000070D5D06119975EC0FEEA1626F8DD47408341938919975EC02265C651F8DD4740,-122.360933679394,47.7341406077123,-122.3609242,47.7341354,residential,t,2019-03-04 11:51:45.643298-08
17368,0102000020E61000000500000097C5A153C1965EC08A48371940DA4740A31694B3C1965EC06272593B40DA47404F71C1BEC2965EC01BDA006C40DA4740B4EE7AC4C3965EC0E550757E40DA4740E6458199CA965EC056968D7340DA4740,-122.3561157,47.7050919,-122.35554972456,47.7050811309756,residential,t,2019-03-04 11:51:45.643298-08
