label_id,gsv_panorama_id,label_type,severity,geometry,zoom,heading,pitch,photographer_heading,photographer_pitch,user_id,lat,lng,cluster_id,clustered,cluster_label_count,way_type,distance_to_road,distance_to_intersection,tag,tag_count,description
2309,QI-pPcZ4NlNZXdddjlT6wg,CurbRamp,,POINT (-74.03084564208984 40.96296691894531),3,234.6361541748047,-4.40625,1.7911264896392822,-0.492652893066406,9fcacdc1-2172-430f-86fd-82d0f32de181,40.96296691894531,-74.03084564208984,1588,1,2,primary,39.34253228949387,112.90648132784956,0.0,0.0,0.0
2326,88XEEgRutVEzfLxuqxWF_w,NoSidewalk,5.0,POINT (-74.03300476074219 40.96385955810547),1,188.125,-18.875,10.326461791992188,-0.227340698242187,bcf05185-11f3-4f49-8f23-e775db639061,40.96385955810547,-74.03300476074219,6926,1,2,residential,23.024994436721972,0.0,0.0,0.0,1.0
2350,QQTFM_sIE76_XtYrdA9Kqw,NoSidewalk,,POINT (-74.04048919677734 40.959228515625),1,124.0,-5.125,287.1274108886719,0.793220520019531,985a6e94-b112-4da1-b32d-2f28135ffdde,40.959228515625,-74.04048919677734,3788,1,2,residential,16.042415745117303,0.0,0.0,0.0,0.0
2352,rHGvnL2js4PT3aw8hfsxgw,NoSidewalk,3.0,POINT (-74.03121948242188 40.9627571105957),1,270.0625,-3.5625,256.186279296875,-6.716964721679688,9fcacdc1-2172-430f-86fd-82d0f32de181,40.9627571105957,-74.03121948242188,6853,1,3,residential,14.871868518083248,0.0,1.0,1.0,0.0
2358,SfvTvXbQc7Pes8Hk4NepMA,NoSidewalk,2.0,POINT (-74.04029083251953 40.95928192138672),1,124.375,-6.0625,288.98114013671875,1.027099609375,985a6e94-b112-4da1-b32d-2f28135ffdde,40.95928192138672,-74.04029083251953,3705,1,2,residential,21.194848973855564,0.0,0.0,0.0,0.0
2362,SfvTvXbQc7Pes8Hk4NepMA,NoSidewalk,2.0,POINT (-74.04036712646484 40.959190368652344),1,124.375,-6.0625,288.98114013671875,1.027099609375,985a6e94-b112-4da1-b32d-2f28135ffdde,40.95919036865234,-74.04036712646484,3785,1,2,residential,17.394717415704623,0.0,0.0,0.0,0.0
2366,-rZqvTG2qu3AFScvR3Rc9g,NoSidewalk,3.0,POINT (-74.04019927978516 40.959259033203125),1,124.1875,-6.8125,288.95074462890625,0.9804916381835932,985a6e94-b112-4da1-b32d-2f28135ffdde,40.959259033203125,-74.04019927978516,3695,1,3,residential,22.136112549902048,0.0,0.0,0.0,0.0
2376,zUwuw_ZuOKVzpC2ABXQNmQ,SurfaceProblem,1.0,POINT (-74.04434967041016 40.9459342956543),3,204.50669860839844,-25.45089340209961,104.0302276611328,1.107803344726562,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.9459342956543,-74.04434967041016,10982,0,1,residential,13.316939903356708,0.0,1.0,1.0,0.0
2379,zUwuw_ZuOKVzpC2ABXQNmQ,SurfaceProblem,3.0,POINT (-74.04437255859375 40.9459342956543),3,223.58482360839844,-24.60714340209961,104.0302276611328,1.107803344726562,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.9459342956543,-74.04437255859375,10994,0,1,residential,15.404148918573702,0.0,1.0,2.0,0.0
2388,qiQAvs0jaElPkzdFh2-IQA,NoSidewalk,2.0,POINT (-74.03987121582031 40.95915985107422),1,124.1875,-7.375,290.92987060546875,-1.008399963378906,985a6e94-b112-4da1-b32d-2f28135ffdde,40.95915985107422,-74.03987121582031,3782,1,3,residential,19.642914755361545,0.0,0.0,0.0,0.0
2409,XIX2ETvVB333NkFaxHAyJA,NoSidewalk,5.0,POINT (-74.03965759277344 40.950862884521484),1,44.0625,-32.9375,18.17926979064941,0.155601501464843,c4c14b92-f9fb-450c-a9f7-e12a0bc1be7a,40.95086288452149,-74.03965759277344,2791,0,1,residential,27.056098588483,0.0,1.0,1.0,0.0
2417,pzVroihIFmQ1uzQ1iJOVJw,SurfaceProblem,4.0,POINT (-74.02689361572266 40.95142364501953),2,223.81027221679688,-23.370534896850582,179.1312255859375,0.144851684570312,4c7fbac9-74c0-4c5b-8695-0d14b4a98fe4,40.95142364501953,-74.02689361572266,8875,1,2,residential,20.117572554817997,0.0,1.0,4.0,0.0
2425,ppBFhpwTEmpoJ1UyLk_HAw,NoSidewalk,2.0,POINT (-74.03939056396484 40.959022521972656),1,110.125,-18.375,289.2196960449219,-5.862327575683594,985a6e94-b112-4da1-b32d-2f28135ffdde,40.959022521972656,-74.03939056396484,4944,1,2,residential,18.718221831446407,0.0,0.0,0.0,0.0
2435,ieErNAkgC8xlH6Y8w_9jkQ,NoSidewalk,2.0,POINT (-74.04051971435547 40.95952606201172),1,1.1875,-12.9375,23.759679794311523,0.249931335449218,985a6e94-b112-4da1-b32d-2f28135ffdde,40.95952606201172,-74.04051971435547,6046,1,2,residential,14.997842659204306,0.0,0.0,0.0,0.0
2438,istrVVHQxQfrcmxXnfGZpA,Obstacle,2.0,POINT (-74.03594970703125 40.96175003051758),1,5.0,0.0,291.0810241699219,0.8369140625,3aad5956-26a3-49ff-ad0f-a64b0c1a6a60,40.96175003051758,-74.03594970703125,8092,0,1,tertiary,31.5565424614722,0.0,0.0,0.0,0.0
2444,aihp3nZdpFut42VV5S9p2g,NoSidewalk,2.0,POINT (-74.04048919677734 40.959815979003906),1,8.125,-0.9375,18.57044219970703,-0.256591796875,985a6e94-b112-4da1-b32d-2f28135ffdde,40.95981597900391,-74.04048919677734,6035,1,2,residential,17.493920457056273,0.0,0.0,0.0,0.0
2459,MNVGBlBc3xuFTzuOGiNVoQ,NoSidewalk,5.0,POINT (-74.03941345214844 40.951416015625),1,14.4375,-32.0,19.179319381713867,0.365653991699218,c4c14b92-f9fb-450c-a9f7-e12a0bc1be7a,40.951416015625,-74.03941345214844,2807,0,1,residential,25.07771729733032,0.0,1.0,1.0,0.0
2220,m5phu4BAaQ3y76hy-a1GMA,SurfaceProblem,3.0,POINT (-74.04399871826172 40.945960998535156),3,53.60268020629883,-17.379465103149414,106.78483581542967,0.903938293457031,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.94596099853516,-74.04399871826172,10925,0,1,residential,27.87001164865564,0.0,1.0,1.0,0.0
2249,L3gHhjUvXOHPGeWjG_i3RA,NoSidewalk,1.0,POINT (-74.0403823852539 40.960025787353516),1,107.3125,-1.5,290.2932434082031,2.079025268554687,3aad5956-26a3-49ff-ad0f-a64b0c1a6a60,40.96002578735352,-74.0403823852539,6014,1,2,residential,18.65569856332874,0.0,1.0,1.0,0.0
2265,4DMUEu9fq5QR3wIDkKnb9A,SurfaceProblem,4.0,POINT (-74.0267333984375 40.952491760253906),3,150.77455139160156,-6.265625,179.73997497558594,-0.182174682617187,4c7fbac9-74c0-4c5b-8695-0d14b4a98fe4,40.95249176025391,-74.0267333984375,9389,0,1,residential,28.24362823431997,0.0,1.0,2.0,0.0
2272,N-xMOZwHfdmBrVR_7RDiWQ,SurfaceProblem,3.0,POINT (-74.0307388305664 40.964237213134766),2,184.671875,-15.0,182.0570831298828,0.9335556030273432,9fcacdc1-2172-430f-86fd-82d0f32de181,40.964237213134766,-74.0307388305664,8482,1,2,primary,24.983168878015405,0.0,1.0,1.0,0.0
2283,8ltVuuowHyh1YDSt2Z4XTA,NoCurbRamp,4.0,POINT (-74.03141784667969 40.954559326171875),1,15.0,-10.0,5.428240776062012,0.175643920898437,3ce5f091-811f-4b9e-a6ce-670a5c57b044,40.95455932617188,-74.03141784667969,2613,0,1,primary,13.538620193053818,60.5786700343881,1.0,1.0,0.0
2303,MH0e2pkReWT0cI5DNRT7aA,SurfaceProblem,3.0,POINT (-74.02670288085938 40.952232360839844),3,119.46205139160156,-18.03125,179.20498657226562,-0.163970947265625,4c7fbac9-74c0-4c5b-8695-0d14b4a98fe4,40.95223236083984,-74.02670288085938,9149,0,1,residential,37.125696866764784,0.0,1.0,1.0,0.0
2324,MH0e2pkReWT0cI5DNRT7aA,SurfaceProblem,3.0,POINT (-74.02670288085938 40.95219802856445),3,127.734375,-13.535714149475098,179.20498657226562,-0.163970947265625,4c7fbac9-74c0-4c5b-8695-0d14b4a98fe4,40.95219802856445,-74.02670288085938,9147,0,1,residential,37.184240521650366,0.0,1.0,3.0,0.0
2327,88XEEgRutVEzfLxuqxWF_w,NoSidewalk,5.0,POINT (-74.03318786621094 40.9638786315918),1,188.125,-18.875,10.326461791992188,-0.227340698242187,bcf05185-11f3-4f49-8f23-e775db639061,40.9638786315918,-74.03318786621094,6924,1,2,residential,28.01207213385091,0.0,0.0,0.0,1.0
2330,Y83KrfivzvJlbUp7qhDCmA,NoSidewalk,4.0,POINT (-74.04243469238281 40.95806121826172),1,285.0,-9.625,289.9263000488281,1.388648986816406,df140d0b-913a-47e0-bb4b-aa57e346560e,40.95806121826172,-74.04243469238281,4463,1,3,residential,7.66073313270674,0.0,0.0,0.0,0.0
2332,XQdiyhIwBOmEYiHLUrldfw,NoSidewalk,5.0,POINT (-74.03999328613281 40.95011520385742),1,47.625,-25.625,18.046405792236328,1.795219421386718,c4c14b92-f9fb-450c-a9f7-e12a0bc1be7a,40.95011520385742,-74.03999328613281,6561,0,1,residential,27.88789241593737,0.0,1.0,1.0,0.0
2333,k9aHB9PiXPSquE5P26B9fg,NoSidewalk,5.0,POINT (-74.0399398803711 40.950279235839844),1,47.625,-25.625,17.975404739379883,0.069717407226562,c4c14b92-f9fb-450c-a9f7-e12a0bc1be7a,40.95027923583984,-74.0399398803711,6559,0,1,residential,22.69884993504455,0.0,1.0,1.0,0.0
2343,U-Ci9BO263HPlWml95-nSQ,NoSidewalk,2.0,POINT (-74.04053497314453 40.959354400634766),1,96.625,-6.625,289.1901550292969,1.021415710449218,985a6e94-b112-4da1-b32d-2f28135ffdde,40.959354400634766,-74.04053497314453,6052,1,3,residential,22.595849682848275,0.0,0.0,0.0,0.0
2353,OFqhtxeQm78OMj9hDQc1nQ,SurfaceProblem,2.0,POINT (-74.04443359375 40.945919036865234),3,268.3973083496094,-7.638392925262451,106.5290069580078,1.225807189941406,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.945919036865234,-74.04443359375,10978,0,1,residential,26.217403129695978,0.0,1.0,1.0,0.0
2363,1U5pduVsHnqX-ciy_SPUCA,NoSidewalk,5.0,POINT (-74.03992462158203 40.95063400268555),1,12.9375,-30.6875,18.99999237060547,0.453437805175781,c4c14b92-f9fb-450c-a9f7-e12a0bc1be7a,40.95063400268555,-74.03992462158203,6488,0,1,residential,15.471561600486217,0.0,1.0,1.0,0.0
2365,1U5pduVsHnqX-ciy_SPUCA,NoSidewalk,5.0,POINT (-74.03976440429688 40.95061111450195),1,12.9375,-30.6875,18.99999237060547,0.453437805175781,c4c14b92-f9fb-450c-a9f7-e12a0bc1be7a,40.95061111450195,-74.03976440429688,5874,0,1,residential,29.08280734044921,0.0,1.0,1.0,0.0
2395,RFf3DJysE7h92WDgpN_uzA,NoCurbRamp,5.0,POINT (-74.04464721679688 40.945945739746094),1,259.3973083496094,-27.5,77.9205093383789,0.8701095581054681,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.945945739746094,-74.04464721679688,2650,0,1,residential,23.76947633269741,42.525321965207226,0.0,0.0,0.0
2397,P-Y7b4f3dPRKQJfm57CmVA,NoSidewalk,5.0,POINT (-74.03970336914062 40.95076370239258),1,56.625,-32.9375,18.60567092895508,0.256011962890625,c4c14b92-f9fb-450c-a9f7-e12a0bc1be7a,40.95076370239258,-74.03970336914062,5851,0,1,residential,26.88864814386844,0.0,1.0,1.0,0.0
2429,JYm989WYcxtxMJXe61ZStg,NoSidewalk,5.0,POINT (-74.0395278930664 40.9511604309082),1,14.4375,-32.0,18.648216247558597,0.215354919433593,c4c14b92-f9fb-450c-a9f7-e12a0bc1be7a,40.9511604309082,-74.0395278930664,5857,0,1,residential,25.566108662920364,0.0,1.0,1.0,0.0
2461,aKbASCbswHqdodMASD2W2A,NoSidewalk,4.0,POINT (-74.04476928710938 40.94511795043945),1,188.9375,-28.25,16.565298080444336,-0.524024963378906,179e5217-cf98-4e48-8011-241b9435dcdc,40.94511795043945,-74.04476928710938,6333,0,1,residential,63.12991463423541,0.0,0.0,0.0,0.0
2222,K69Rp4kGz8qQKwQ5SPujFA,NoSidewalk,,POINT (-74.0373306274414 40.957664489746094),1,287.1875,-9.625,110.60240936279295,-1.328018188476562,d309cd7a-fffd-491c-baeb-aeb99dc5c636,40.957664489746094,-74.0373306274414,5802,1,3,residential,27.181642304774,0.0,0.0,0.0,0.0
2224,0PI0odpBw6CBCSVAIR9YZg,NoSidewalk,4.0,POINT (-74.04188537597656 40.959712982177734),1,309.0625,-34.625,290.2507629394531,0.7998275756835931,df140d0b-913a-47e0-bb4b-aa57e346560e,40.95971298217773,-74.04188537597656,4114,1,2,residential,16.061222093951905,0.0,0.0,0.0,0.0
2232,0PI0odpBw6CBCSVAIR9YZg,NoSidewalk,4.0,POINT (-74.04195404052734 40.95964431762695),1,257.5,-31.25,290.2507629394531,0.7998275756835931,df140d0b-913a-47e0-bb4b-aa57e346560e,40.95964431762695,-74.04195404052734,4111,1,2,residential,13.971692635167749,0.0,0.0,0.0,0.0
2233,M1siP_x7zinZqJH9HONZIQ,NoSidewalk,5.0,POINT (-74.02987670898438 40.967769622802734),1,3.609999895095825,-17.422500610351562,5.484411716461182,-1.583244323730468,bcf05185-11f3-4f49-8f23-e775db639061,40.967769622802734,-74.02987670898438,2985,0,1,primary,40.88019395107545,0.0,0.0,0.0,0.0
2251,RPqgo4qia69XYTru28mCOg,NoSidewalk,5.0,POINT (-74.02984619140625 40.9680061340332),1,3.609999895095825,-17.422500610351562,5.424942970275879,-1.16180419921875,bcf05185-11f3-4f49-8f23-e775db639061,40.9680061340332,-74.02984619140625,3245,0,1,primary,41.63598994863521,0.0,0.0,0.0,0.0
2281,QtlvMQHuxTpdRDqs7wJ00g,SurfaceProblem,2.0,POINT (-74.03075408935547 40.963905334472656),2,181.10044860839844,-8.482142448425293,182.37417602539065,1.088020324707031,9fcacdc1-2172-430f-86fd-82d0f32de181,40.963905334472656,-74.03075408935547,8528,1,2,primary,25.47728263545177,0.0,1.0,1.0,0.0
2310,pSPQXIZKpnNi7tWOgo2_yQ,NoSidewalk,5.0,POINT (-74.03289794921875 40.96419906616211),1,188.125,-18.875,9.61786651611328,-0.557929992675781,bcf05185-11f3-4f49-8f23-e775db639061,40.96419906616211,-74.03289794921875,6939,1,2,residential,22.501816750422105,0.0,0.0,0.0,1.0
2314,-unCKPD4iYeVsnp6fYh3wQ,NoSidewalk,5.0,POINT (-74.03309631347656 40.96415328979492),1,188.125,-18.875,13.534430503845217,-0.350051879882812,bcf05185-11f3-4f49-8f23-e775db639061,40.96415328979492,-74.03309631347656,6933,1,2,residential,26.35606707584941,0.0,0.0,0.0,1.0
2318,1XWnKs8kTHN_oSExm9T27g,NoSidewalk,5.0,POINT (-74.04015350341797 40.950138092041016),1,22.125,-26.5,288.7027893066406,1.701499938964843,c4c14b92-f9fb-450c-a9f7-e12a0bc1be7a,40.950138092041016,-74.04015350341797,6550,1,3,residential,16.309996907489577,0.0,1.0,1.0,0.0
2402,RFf3DJysE7h92WDgpN_uzA,NoCurbRamp,5.0,POINT (-74.0446548461914 40.94601058959961),1,317.1473083496094,-17.9375,77.9205093383789,0.8701095581054681,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.94601058959961,-74.0446548461914,2500,1,2,residential,14.89833580232968,34.92659185714763,0.0,0.0,0.0
2411,mha8sQFb4Mx89OmXqJED0A,NoSidewalk,1.0,POINT (-74.03606414794922 40.961669921875),1,114.6875,-17.3125,290.5958557128906,1.187522888183593,3aad5956-26a3-49ff-ad0f-a64b0c1a6a60,40.961669921875,-74.03606414794922,4975,0,1,tertiary,6.749060411925161,0.0,1.0,1.0,0.0
2440,ufAAIdANF6AywB_pdxG-vg,NoSidewalk,2.0,POINT (-74.04047393798828 40.95963668823242),1,8.3125,0.0,21.886960983276367,0.135551452636718,985a6e94-b112-4da1-b32d-2f28135ffdde,40.95963668823242,-74.04047393798828,4121,0,1,residential,11.313591615814728,0.0,0.0,0.0,0.0
2467,AeDOR8SoG2PnwRb2cd0WHw,NoSidewalk,3.0,POINT (-74.04493713378906 40.94499969482422),1,229.0625,-32.375,16.87853240966797,-0.288650512695312,179e5217-cf98-4e48-8011-241b9435dcdc,40.94499969482422,-74.04493713378906,7157,0,1,residential,119.34935843867656,0.0,0.0,0.0,0.0
2225,2uwHX1CalN8iBvUTrCkFMw,NoSidewalk,1.0,POINT (-74.04133605957031 40.960205078125),1,106.0,-2.0,289.2770080566406,1.815925598144531,3aad5956-26a3-49ff-ad0f-a64b0c1a6a60,40.960205078125,-74.04133605957031,5182,0,1,residential,5.979059646977985,0.0,1.0,1.0,0.0
2231,vJxZTPsBMuxiVrtTnMXuvg,NoSidewalk,5.0,POINT (-74.02987670898438 40.967689514160156),1,3.609999895095825,-17.422500610351562,5.959475994110107,-0.439620971679687,bcf05185-11f3-4f49-8f23-e775db639061,40.96768951416016,-74.02987670898438,6761,0,1,primary,43.46565796450509,0.0,0.0,0.0,0.0
2244,L7bvX9tElSd4DcBNIv0StA,NoSidewalk,1.0,POINT (-74.04061126708984 40.960079193115234),1,107.3125,-1.5,286.1743469238281,2.1641845703125,3aad5956-26a3-49ff-ad0f-a64b0c1a6a60,40.960079193115234,-74.04061126708984,6010,1,2,residential,21.020531896153585,0.0,1.0,1.0,0.0
2273,ua6Bm0qZmioh55IvacGGmg,NoSidewalk,5.0,POINT (-74.03279113769531 40.96502685546875),1,187.0,-17.0,0.5107628107070921,-0.6160736083984371,bcf05185-11f3-4f49-8f23-e775db639061,40.96502685546875,-74.03279113769531,6958,1,2,residential,24.343468908308363,0.0,0.0,0.0,1.0
2307,28tGbhCsMyFUsKRs7-jp_A,CurbRamp,4.0,POINT (-74.03059387207031 40.954524993896484),2,27.125,-32.78571319580078,287.2738037109375,-2.159538269042968,3aad5956-26a3-49ff-ad0f-a64b0c1a6a60,40.95452499389648,-74.03059387207031,525,1,2,residential,5.957500660981085,167.10242483803628,1.0,1.0,0.0
2328,XQdiyhIwBOmEYiHLUrldfw,NoSidewalk,5.0,POINT (-74.04013061523438 40.95015335083008),1,0.9375,-26.375,18.046405792236328,1.795219421386718,c4c14b92-f9fb-450c-a9f7-e12a0bc1be7a,40.95015335083008,-74.04013061523438,6554,1,2,residential,12.146652278322245,0.0,1.0,1.0,0.0
2348,OFqhtxeQm78OMj9hDQc1nQ,SurfaceProblem,1.0,POINT (-74.04425048828125 40.94588851928711),2,217.20982360839844,-30.60714340209961,106.5290069580078,1.225807189941406,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.94588851928711,-74.04425048828125,10984,0,1,residential,20.01445152964154,0.0,1.0,1.0,0.0
2355,abgK6hiIuS8rm02UYK0EzA,NoSidewalk,5.0,POINT (-74.03317260742188 40.963584899902344),1,188.125,-18.875,351.8096008300781,-0.400680541992187,bcf05185-11f3-4f49-8f23-e775db639061,40.96358489990234,-74.03317260742188,6886,1,2,residential,30.78998360909098,0.0,0.0,0.0,1.0
2361,rHGvnL2js4PT3aw8hfsxgw,NoSidewalk,3.0,POINT (-74.03118896484375 40.962867736816406),1,270.0625,-3.5625,256.186279296875,-6.716964721679688,9fcacdc1-2172-430f-86fd-82d0f32de181,40.962867736816406,-74.03118896484375,6876,1,4,residential,26.029019153639258,0.0,1.0,1.0,0.0
2368,lIZwbNO7V2Z_3s4yugPnTw,NoSidewalk,5.0,POINT (-74.03306579589844 40.96339797973633),1,188.125,-18.875,336.2891845703125,-2.305732727050781,bcf05185-11f3-4f49-8f23-e775db639061,40.96339797973633,-74.03306579589844,6884,1,2,residential,25.962761348528893,0.0,0.0,0.0,1.0
2370,LPqnxpo02xOaHYxWuoB2gQ,NoSidewalk,5.0,POINT (-74.03986358642578 40.95075607299805),1,12.9375,-30.6875,19.150367736816406,0.431854248046875,c4c14b92-f9fb-450c-a9f7-e12a0bc1be7a,40.95075607299805,-74.03986358642578,2803,0,1,residential,14.039402230357666,0.0,1.0,1.0,0.0
2374,zUwuw_ZuOKVzpC2ABXQNmQ,SurfaceProblem,1.0,POINT (-74.04434204101562 40.94593048095703),3,178.86607360839844,-24.51339340209961,104.0302276611328,1.107803344726562,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.94593048095703,-74.04434204101562,11060,0,1,residential,13.933045537083917,0.0,1.0,1.0,0.0
2383,4-FUUvjp8XYJJ-P5os4hjQ,NoSidewalk,2.0,POINT (-74.04002380371094 40.95920944213867),1,124.1875,-7.0,289.6689453125,-0.022224426269531,985a6e94-b112-4da1-b32d-2f28135ffdde,40.95920944213867,-74.04002380371094,3683,1,2,residential,21.98484862754607,0.0,0.0,0.0,0.0
2387,zUwuw_ZuOKVzpC2ABXQNmQ,NoCurbRamp,5.0,POINT (-74.04448699951172 40.94594955444336),1,271.3973083496094,-24.23214340209961,104.0302276611328,1.107803344726562,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.94594955444336,-74.04448699951172,2502,1,2,residential,18.361024506015685,28.37565417104815,1.0,1.0,0.0
2394,OQvIZah_3W92pBB8tehc0A,NoSidewalk,2.0,POINT (-74.03975677490234 40.9591178894043),1,124.75,-7.75,291.00494384765625,-4.69287109375,985a6e94-b112-4da1-b32d-2f28135ffdde,40.9591178894043,-74.03975677490234,6060,1,3,residential,16.256993458224645,0.0,0.0,0.0,0.0
2423,2afhD0qqumgfNQ1Ta5fSjw,NoSidewalk,5.0,POINT (-74.0396957397461 40.95110321044922),1,14.4375,-32.0,18.28428268432617,0.393333435058593,c4c14b92-f9fb-450c-a9f7-e12a0bc1be7a,40.95110321044922,-74.0396957397461,6482,0,1,residential,11.46113059529803,0.0,1.0,1.0,0.0
2424,2afhD0qqumgfNQ1Ta5fSjw,NoSidewalk,5.0,POINT (-74.0395736694336 40.9510612487793),1,14.4375,-32.0,18.28428268432617,0.393333435058593,c4c14b92-f9fb-450c-a9f7-e12a0bc1be7a,40.9510612487793,-74.0395736694336,5877,0,1,residential,25.39877045943641,0.0,1.0,1.0,0.0
2428,JYm989WYcxtxMJXe61ZStg,NoSidewalk,5.0,POINT (-74.03966522216797 40.9511833190918),1,14.4375,-32.0,18.648216247558597,0.215354919433593,c4c14b92-f9fb-450c-a9f7-e12a0bc1be7a,40.9511833190918,-74.03966522216797,5840,0,1,residential,13.011564906830882,0.0,1.0,1.0,0.0
2433,ieErNAkgC8xlH6Y8w_9jkQ,NoSidewalk,2.0,POINT (-74.04063415527344 40.959537506103516),1,1.1875,-12.9375,23.759679794311523,0.249931335449218,985a6e94-b112-4da1-b32d-2f28135ffdde,40.95953750610352,-74.04063415527344,6042,1,4,residential,15.809568887685424,0.0,0.0,0.0,0.0
2228,yl7LODvfeGnrXDlPk-5BsA,NoSidewalk,5.0,POINT (-74.02989196777344 40.967647552490234),1,3.609999895095825,-17.422500610351562,4.953628063201904,-1.10064697265625,bcf05185-11f3-4f49-8f23-e775db639061,40.96764755249024,-74.02989196777344,6996,0,1,primary,40.62216005066256,0.0,0.0,0.0,0.0
2247,L3gHhjUvXOHPGeWjG_i3RA,NoSidewalk,1.0,POINT (-74.04045104980469 40.95994567871094),1,107.3125,-1.5,290.2932434082031,2.079025268554687,3aad5956-26a3-49ff-ad0f-a64b0c1a6a60,40.95994567871094,-74.04045104980469,4167,1,2,residential,9.08561206421565,0.0,1.0,1.0,0.0
2256,muSThikhGKezl1mwlmQYPw,NoSidewalk,5.0,POINT (-74.02982330322266 40.96818923950195),1,3.422499895095825,-17.235000610351562,5.621964931488037,-1.285469055175781,bcf05185-11f3-4f49-8f23-e775db639061,40.96818923950195,-74.02982330322266,3236,0,1,primary,42.01799684904714,0.0,0.0,0.0,0.0
2259,p5L-VJJP9n-dvJNShRmkeA,NoSidewalk,5.0,POINT (-74.02980041503906 40.96835708618164),1,3.422499895095825,-17.235000610351562,5.715904235839844,-1.318260192871093,bcf05185-11f3-4f49-8f23-e775db639061,40.96835708618164,-74.02980041503906,2883,1,2,primary,42.892766021642174,0.0,0.0,0.0,0.0
2264,Eb3xetsTcZdLAElku1WyGg,SurfaceProblem,3.0,POINT (-74.03070831298828 40.96455383300781),2,184.671875,-15.0,185.01206970214844,0.6005096435546871,9fcacdc1-2172-430f-86fd-82d0f32de181,40.96455383300781,-74.03070831298828,8491,0,1,primary,18.42433132030229,0.0,1.0,2.0,0.0
2271,ua6Bm0qZmioh55IvacGGmg,NoSidewalk,5.0,POINT (-74.032958984375 40.965057373046875),1,187.0,-17.0,0.5107628107070921,-0.6160736083984371,bcf05185-11f3-4f49-8f23-e775db639061,40.96505737304688,-74.032958984375,6956,1,2,residential,23.12758239943981,0.0,0.0,0.0,1.0
2286,0ZxghiQ2X2lYm-6NDyTEww,NoSidewalk,1.0,POINT (-74.0309829711914 40.95456314086914),1,102.375,-16.5625,287.6529235839844,-2.340713500976562,3aad5956-26a3-49ff-ad0f-a64b0c1a6a60,40.95456314086914,-74.0309829711914,7131,1,2,residential,22.854061938316036,0.0,0.0,0.0,0.0
2290,2E7xAHoJ_c5uO70HZGcEGA,NoSidewalk,5.0,POINT (-74.03300476074219 40.964595794677734),1,188.3125,-19.0625,5.518557548522949,-0.7659225463867181,bcf05185-11f3-4f49-8f23-e775db639061,40.96459579467773,-74.03300476074219,6945,1,3,residential,24.66784474475711,0.0,0.0,0.0,1.0
2349,QQTFM_sIE76_XtYrdA9Kqw,NoSidewalk,2.0,POINT (-74.04043579101562 40.95932388305664),1,124.0,-5.125,287.1274108886719,0.793220520019531,985a6e94-b112-4da1-b32d-2f28135ffdde,40.95932388305664,-74.04043579101562,3678,1,2,residential,21.660020287133307,0.0,0.0,0.0,0.0
2401,WS9lSfUQDMzgSffPCL25bA,NoSidewalk,2.0,POINT (-74.0396728515625 40.9590950012207),1,124.75,-7.9375,290.46026611328125,-5.9225006103515625,985a6e94-b112-4da1-b32d-2f28135ffdde,40.9590950012207,-74.0396728515625,3815,1,3,residential,16.46817407294531,0.0,0.0,0.0,0.0
2443,Bj1jGw1iPYvwYhquIgfPPw,NoSidewalk,2.0,POINT (-74.0404281616211 40.9597282409668),1,8.125,-0.75,19.29193115234375,-0.46893310546875,985a6e94-b112-4da1-b32d-2f28135ffdde,40.9597282409668,-74.0404281616211,6024,0,1,residential,10.279502808487392,0.0,0.0,0.0,0.0
2463,IWukJlFo6pvQ6UfKk01cCw,NoSidewalk,2.0,POINT (-74.04026794433594 40.960052490234375),1,8.875,-4.6875,18.717809677124023,-0.319633483886718,985a6e94-b112-4da1-b32d-2f28135ffdde,40.960052490234375,-74.04026794433594,5739,0,1,residential,7.4589591427815645,0.0,0.0,0.0,0.0
2465,aKbASCbswHqdodMASD2W2A,NoSidewalk,3.0,POINT (-74.04486846923828 40.94517135620117),1,229.0625,-32.5625,16.565298080444336,-0.524024963378906,179e5217-cf98-4e48-8011-241b9435dcdc,40.94517135620117,-74.04486846923828,6139,0,1,residential,56.58874722247317,0.0,0.0,0.0,0.0
2468,RqmWyv5QKLvlWeogT15Diw,NoSidewalk,5.0,POINT (-74.03952026367188 40.95152282714844),1,14.4375,-32.0,197.60678100585935,0.556854248046875,c4c14b92-f9fb-450c-a9f7-e12a0bc1be7a,40.95152282714844,-74.03952026367188,6509,0,1,residential,15.503621685798956,0.0,1.0,1.0,0.0
2236,0Mq_esJ99rEVOsPdZMCcSg,SurfaceProblem,3.0,POINT (-74.03058624267578 40.96540832519531),2,187.171875,-7.321428775787353,186.997314453125,0.091285705566406,9fcacdc1-2172-430f-86fd-82d0f32de181,40.96540832519531,-74.03058624267578,8512,1,2,primary,33.94810850441642,0.0,1.0,2.0,0.0
