label_id,way_type,intersection_distance
1962,footway,15.952896955534525
1963,footway,6.747170209487076
1964,footway,6.597637238323078
1965,footway,4.560849057948993
1966,footway,4.166200359674129
1967,footway,8.86063572324417
1968,footway,7.393604352965988
1969,footway,6.144086813272161
1970,footway,9.30253779744598
1971,-1,-1.0
1972,-1,-1.0
1974,footway,9.06531291017152
1975,footway,12.26214912396058
1976,footway,4.248541607865761
1977,footway,12.628964033845454
1978,footway,9.548150245001484
1979,footway,12.929976462682005
1980,footway,3.7631309797152013
1981,-1,-1.0
1982,-1,-1.0
1983,-1,-1.0
1984,-1,-1.0
1985,footway,11.826628796911011
1986,footway,4.638358505922273
1987,footway,12.920127947818436
1988,footway,14.76245952106657
1989,footway,20.08397374780558
1990,footway,11.90116405850569
1991,footway,20.8670226081703
1993,footway,21.767706376009432
1994,-1,-1.0
1995,-1,-1.0
1996,-1,-1.0
1997,footway,5.98418611202061
1998,footway,3.1909326194578265
1999,footway,22.48015451785147
2000,footway,18.58473395104714
2001,footway,8.089087608238717
2002,footway,15.031107282209273
2003,footway,18.312466467763315
2004,footway,5.624585852666713
2005,-1,-1.0
2006,footway,6.311517987646128
2007,footway,5.550972343232578
2008,secondary,20.835645369287416
2010,footway,21.607551868930354
2011,footway,19.92584394812317
2012,footway,21.733618641396607
2013,footway,9.635728605623889
2014,footway,2.2036155474327463
2015,-1,-1.0
2016,-1,-1.0
2017,-1,-1.0
2018,-1,-1.0
2019,footway,6.2002313956717146
2020,footway,1.700768927773804
2021,footway,14.4511576796877
2022,footway,18.11018871095899
2023,footway,1.7594002964460205
2024,footway,2.756723201306625
2025,footway,8.741834601140246
2026,-1,-1.0
2027,-1,-1.0
2029,-1,-1.0
2030,-1,-1.0
2031,-1,-1.0
2032,-1,-1.0
2033,footway,6.907554681511274
2034,footway,5.900999959080529
2035,footway,20.812300413341315
2036,footway,14.947464002087633
2037,footway,14.336507934523016
2038,footway,11.672089198633326
2039,footway,8.669693799679692
2040,footway,10.204979787283733
2042,-1,-1.0
2043,footway,12.731650573707391
2044,-1,-1.0
2045,-1,-1.0
2046,-1,-1.0
2049,-1,-1.0
2053,footway,7.16957059760916
2054,-1,-1.0
2055,-1,-1.0
2056,footway,6.613237547274492
2057,footway,9.050537563327325
2059,footway,16.105070936020226
2060,footway,14.311839424098865
2061,footway,10.829973468687998
2062,footway,8.670254357478768
2063,-1,-1.0
2064,footway,15.667266113553396
2066,footway,15.51063050686523
2067,footway,9.073561883906489
2069,-1,-1.0
2070,-1,-1.0
2072,-1,-1.0
2073,footway,16.4630094840059
2074,-1,-1.0
2076,footway,1.25251432736951
2077,footway,4.283875928419933
2078,footway,5.217101155782777
2079,footway,5.207522395683256
2080,footway,3.190789516944946
2081,footway,17.176933703626315
2082,-1,-1.0
2083,-1,-1.0
2085,footway,3.3725832756860274
2086,footway,0.7728766170124738
2088,-1,-1.0
2089,footway,8.996324085710155
2090,footway,4.9704520106557615
2091,footway,8.095450155675861
2092,footway,21.39670328633238
2093,footway,6.702398832215294
2094,-1,-1.0
2095,-1,-1.0
2096,-1,-1.0
2097,-1,-1.0
2099,-1,-1.0
2100,service,47.805112705719075
2101,-1,-1.0
2102,-1,-1.0
2103,footway,15.594090634362432
2104,footway,2.1827046813379716
2105,footway,13.867461887125247
2106,footway,12.881531763382277
2107,footway,11.07046190211166
2108,footway,9.710602385869395
2109,footway,17.007277662427487
2110,footway,24.914088757002393
2111,-1,-1.0
2112,-1,-1.0
2113,-1,-1.0
2114,-1,-1.0
2115,footway,4.368940109686598
2116,-1,-1.0
2117,footway,1.3964049944872734
2118,-1,-1.0
2119,-1,-1.0
2120,-1,-1.0
2121,footway,9.168610060649309
2122,footway,10.762259081084983
2123,footway,7.772234751501493
2124,footway,10.482238631294784
2125,-1,-1.0
2126,-1,-1.0
2127,footway,4.149871428089545
2128,footway,2.810894329366889
2130,footway,2.647532031980611
2131,footway,9.017650523196936
2132,-1,-1.0
2133,-1,-1.0
2134,footway,4.788605668948445
2135,footway,1.1884432110641963
2136,footway,7.158686010012813
2137,footway,3.169129809150226
2138,-1,-1.0
2139,footway,3.2140587876358384
2140,footway,7.1430601902071515
2141,footway,6.8314623560283145
2142,footway,0.5552472613080309
2143,-1,-1.0
2144,footway,10.35939566622094
2145,footway,5.179960471706117
2146,footway,18.624545597945406
2148,footway,7.84249122409982
2149,footway,5.406344342849654
2150,footway,10.863335532178697
2151,footway,10.812420896083173
2152,footway,17.47777628333034
2153,footway,10.975817927026187
2154,footway,4.975405529981261
2155,footway,4.932011926019726
2156,-1,-1.0
2157,-1,-1.0
2158,footway,15.896285841741417
2159,residential,12.738385074315756
2160,footway,14.941892033182603
2161,footway,18.413607517126913
2162,footway,8.75059520028603
2163,-1,-1.0
2164,footway,7.24617356115935
2165,footway,13.871792306229937
2166,-1,-1.0
2167,footway,13.609356883634758
2168,-1,-1.0
2169,-1,-1.0
2170,-1,-1.0
2171,-1,-1.0
2172,-1,-1.0
2173,footway,18.39195962325781
2174,footway,1.43424165718693
2177,footway,12.295506501751511
2178,footway,0.4509040667491286
2179,footway,21.544849326917515
2180,footway,11.280103902061015
2181,footway,9.092896354361804
2182,footway,19.55717937150359
2183,-1,-1.0
2184,footway,4.070258963599919
2185,footway,15.257355142153655
2186,footway,17.5025073157204
2187,footway,4.226225584070023
2188,footway,12.108427337200697
2189,footway,3.804903598574798
2190,-1,-1.0
2191,-1,-1.0
2192,-1,-1.0
2193,footway,7.613821005024989
2194,-1,-1.0
2195,footway,6.341474455816333
2196,footway,5.99892327070071
2197,-1,-1.0
2198,-1,-1.0
2199,footway,7.4114537903019215
2200,footway,9.21189670745005
2201,footway,7.6650800018644745
2203,-1,-1.0
2204,footway,6.0580601030519485
2205,residential,12.676412305515685
2206,-1,-1.0
2207,-1,-1.0
2208,footway,2.928454790438227
2209,footway,7.448194789007748
2210,footway,7.738471859015658
2211,-1,-1.0
2212,-1,-1.0
2213,footway,13.62285097960824
2214,footway,7.324830800071955
2215,footway,12.803159557157766
2216,-1,-1.0
2217,footway,3.1586441607197657
2218,footway,15.461610421936669
2219,footway,12.509766441793294
2220,footway,2.9630727590472303
2221,footway,9.089309952881976
2222,footway,3.5175770003413165
2223,footway,3.433208366128619
2224,residential,6.088829191920532
2225,-1,-1.0
2226,footway,8.034353140388713
2227,footway,10.693803331576019
2228,footway,10.427108523151594
2229,footway,6.047683222612117
2230,footway,2.129671033464754
2231,footway,9.77482451924492
2232,-1,-1.0
2233,footway,13.67561740376222
2234,footway,9.260990118129751
2235,-1,-1.0
2236,-1,-1.0
2238,footway,26.973986250214747
2239,footway,8.342455738738558
2240,footway,6.4179508069533995
2241,footway,10.718974423567975
2242,footway,7.891563975271745
2243,footway,17.73273045837865
2244,secondary,32.1530016849247
2245,footway,11.29022808763154
2246,footway,7.372964465103156
2247,-1,-1.0
2248,footway,33.40823485472642
2249,residential,12.691363718291765
2250,footway,18.001739748178323
2251,footway,5.841694540350774
2252,footway,2.880663903584487
2253,footway,10.25686904128231
2254,footway,10.486667962355451
2255,footway,9.981700009764204
2256,footway,5.940877215354619
2257,footway,13.370820884289628
2258,footway,32.590027235875716
2259,footway,12.227466968336557
2260,footway,6.937819230705463
2261,footway,9.639360956533713
2263,footway,4.210833677188763
2264,footway,9.236294643591144
2265,footway,18.0565562568196
2266,footway,21.281080924879575
2267,footway,5.9181124263919695
2268,footway,17.612135397740108
2269,footway,23.74729387788169
2270,footway,3.2573043119110827
2271,-1,-1.0
2272,-1,-1.0
2274,-1,-1.0
2275,residential,12.27556642555866
2276,footway,4.380052810926128
2277,footway,9.347722957789285
2278,footway,12.796199003933927
2279,footway,8.302033888692941
2280,footway,8.834272344644877
2281,footway,30.618875015590064
2282,footway,5.285161135812732
2283,-1,-1.0
2284,residential,15.604041489842166
2285,footway,3.8838366259412607
2286,footway,4.2688670126094985
2287,footway,33.593368222214636
2288,footway,34.80043028322609
2289,footway,6.457520144128715
2290,footway,6.771102206074781
2291,footway,3.0953851311413065
2292,residential,9.699566587951976
2293,residential,20.477747147950133
2294,residential,17.620915965572863
2295,footway,26.396024447445356
2296,-1,-1.0
2297,-1,-1.0
2298,-1,-1.0
2299,service,10.701087368236259
2300,footway,6.392295451143749
2301,-1,-1.0
2302,footway,4.479991262275061
2303,-1,-1.0
2304,service,64.56412839883117
2305,-1,-1.0
2306,-1,-1.0
2307,-1,-1.0
2308,-1,-1.0
2312,-1,-1.0
2313,-1,-1.0
2315,service,37.872673914333106
2317,-1,-1.0
2319,-1,-1.0
2320,service,11.548596212258849
2321,-1,-1.0
2327,-1,-1.0
2328,-1,-1.0
2329,-1,-1.0
2332,-1,-1.0
2335,-1,-1.0
2336,-1,-1.0
2337,-1,-1.0
2338,-1,-1.0
2339,-1,-1.0
2341,-1,-1.0
2342,-1,-1.0
2345,footway,4.60840964943506
2346,footway,21.11309859878143
2348,-1,-1.0
2349,-1,-1.0
2351,-1,-1.0
2352,footway,39.136754238324265
2353,-1,-1.0
2354,footway,10.84519660245981
2355,footway,13.494319852466546
2363,footway,6.644412395861552
2364,footway,8.697903982716205
2365,service,24.809337889446244
2366,footway,6.998042744630294
2367,-1,-1.0
2368,residential,13.938797994433315
2369,residential,17.280337472569578
2370,residential,15.597889526127622
2371,footway,9.61034646512708
2372,footway,6.703098881528438
2373,footway,9.476568379672159
2374,residential,26.238123533459866
2375,-1,-1.0
2376,-1,-1.0
2377,-1,-1.0
2378,-1,-1.0
2379,footway,143.95050744012218
2380,footway,183.7410402505817
2381,-1,-1.0
2382,footway,46.152049508894166
2383,footway,26.514836661040658
2384,-1,-1.0
2385,-1,-1.0
2386,-1,-1.0
2387,footway,3.0362129955191715
2388,footway,7.866096760739906
2389,-1,-1.0
2390,footway,9.02490778269193
2391,-1,-1.0
2392,-1,-1.0
2393,-1,-1.0
2394,-1,-1.0
2395,-1,-1.0
2396,-1,-1.0
2398,residential,34.27976315983689
2399,residential,34.01514960277413
2400,residential,23.646320420380018
2401,residential,36.140161098378755
2402,residential,36.09671772694075
2403,residential,31.29967991366944
2404,residential,26.89174266160718
2405,-1,-1.0
2406,-1,-1.0
2407,-1,-1.0
2408,-1,-1.0
2409,-1,-1.0
2410,footway,6.3633342189356625
2411,footway,8.714316788836799
2412,footway,10.526406570909561
2413,-1,-1.0
2414,-1,-1.0
2415,footway,11.058807795796888
2416,-1,-1.0
2417,residential,16.78379621837054
2418,residential,7.895934443506444
2419,-1,-1.0
2420,-1,-1.0
2421,-1,-1.0
2422,-1,-1.0
2423,footway,3.6951437063306183
2424,footway,11.756867368825182
2425,-1,-1.0
2426,residential,10.824954274043142
2427,residential,0.9999443105360455
2431,footway,3.7893304404183956
2432,footway,4.583806863239138
2433,footway,4.920241884430375
2435,footway,3.485577782315515
2436,footway,16.4630094840059
2437,footway,2.4894657164769503
2438,footway,5.667799359175413
2439,-1,-1.0
2440,-1,-1.0
2441,-1,-1.0
2442,-1,-1.0
2443,-1,-1.0
2444,-1,-1.0
2445,-1,-1.0
2447,-1,-1.0
2448,-1,-1.0
2449,residential,33.27119593902426
2450,residential,28.050151970658902
2451,residential,35.2953229886781
2452,residential,32.949434940893134
2453,residential,40.30309836793311
2454,residential,33.24336622858232
2455,residential,42.40096230027937
2456,residential,46.74443160594972
2457,residential,38.62461687740626
2458,residential,41.80965754402059
2459,residential,31.160924576608306
2460,residential,32.452676138137136
2461,-1,-1.0
2462,-1,-1.0
2471,footway,13.903929892894725
2472,footway,14.584985014702639
2474,footway,10.932888669489667
2475,footway,14.13275146570274
2476,footway,9.782425839746121
2477,-1,-1.0
2478,footway,12.773849198983244
2479,footway,12.401767698887033
2480,footway,12.445091914347731
2481,footway,11.27386836292881
2482,footway,7.94332578468245
2483,footway,7.04480733275362
2484,residential,12.879840015635672
2485,footway,14.991566025258564
2486,footway,12.199801064437658
2487,footway,14.441830706606048
2488,-1,-1.0
2490,footway,7.340720572846765
2491,footway,7.792397361138338
2492,footway,10.552173689645981
2493,footway,10.382097023533642
2494,footway,11.590770448225124
2495,footway,9.426114647583477
2496,footway,8.760841686839331
2497,footway,9.367575088904287
2498,-1,-1.0
2499,footway,4.503817744189001
2500,footway,11.746277066288918
2501,footway,13.29269763887765
2502,footway,15.11926191757406
2503,footway,17.371765224839265
2504,footway,22.214844675037735
2505,footway,22.806143294519497
2506,footway,13.128478436925304
2507,-1,-1.0
2508,-1,-1.0
2509,-1,-1.0
2510,-1,-1.0
2511,service,26.03514080674114
2512,service,23.085261198125142
2514,-1,-1.0
2515,service,20.06906316738355
2516,footway,14.173280184057546
2518,footway,10.745486928297804
2519,-1,-1.0
2520,-1,-1.0
2522,service,61.49200124579733
2523,service,19.899374680405245
2524,service,54.6982075550734
2525,service,27.41900789853412
2526,-1,-1.0
2527,service,36.133731565440975
2528,service,1.9943647532226083
2529,footway,8.190011440425051
2530,-1,-1.0
2531,footway,8.556476002291848
2532,service,30.60877623052915
2540,primary,78.0616852820546
2541,-1,-1.0
2542,-1,-1.0
2543,primary,41.73409390216523
2544,primary,38.88651493073216
2545,-1,-1.0
2546,-1,-1.0
2547,-1,-1.0
2548,-1,-1.0
2549,-1,-1.0
2550,-1,-1.0
2551,-1,-1.0
2552,-1,-1.0
2553,-1,-1.0
2554,-1,-1.0
2555,footway,6.812760502614096
2556,footway,9.192783242059601
2557,footway,18.762328250937696
2558,footway,51.16187199521404
2559,footway,9.793296317162767
2560,footway,10.85695107545159
2561,-1,-1.0
2562,footway,27.73832161542002
2563,footway,154.29303227203127
2564,footway,152.3326248439863
2565,-1,-1.0
2566,-1,-1.0
2574,residential,42.221083076479594
2575,residential,34.80824636915335
2576,residential,42.125664330314514
2577,residential,36.582516743359285
2578,residential,43.288128655016735
2579,residential,36.11689391058552
2580,residential,34.77457021597024
2581,residential,35.90228391828357
2582,residential,34.75299486847576
2583,residential,41.58521690770894
2584,residential,42.125664330314514
2585,residential,40.95561043547317
2586,-1,-1.0
2587,residential,27.005272919886586
2588,residential,42.39620298854406
2597,footway,2.2082639857883146
2598,footway,7.640487106975866
2599,-1,-1.0
2601,-1,-1.0
2603,residential,11.881707310917223
2604,footway,9.621794482343002
2605,-1,-1.0
2606,-1,-1.0
2616,residential,37.72762067948505
2618,residential,41.86497421879618
2623,residential,54.50929489056813
2624,residential,38.590373629164624
2625,residential,45.683412831385645
2626,-1,-1.0
2627,-1,-1.0
2628,-1,-1.0
2629,-1,-1.0
2630,-1,-1.0
2631,-1,-1.0
2632,-1,-1.0
2633,residential,22.21926641293596
2634,residential,33.68231217028348
2635,residential,7.177201701515809
2636,residential,29.330405686600315
2637,tertiary,64.7269081412638
2638,residential,25.840217295787138
2639,residential,7.177201701515809
2640,-1,-1.0
2641,-1,-1.0
2642,-1,-1.0
2643,-1,-1.0
2644,-1,-1.0
2645,-1,-1.0
2646,-1,-1.0
2647,secondary,91.98833700921051
2648,secondary,96.98910481541704
2649,-1,-1.0
2650,secondary,44.69015544218572
2651,-1,-1.0
2653,residential,32.88822125345393
2654,-1,-1.0
2655,-1,-1.0
2656,-1,-1.0
2657,footway,5.192067884018727
2658,footway,4.962253821463234
2659,footway,15.680798588078224
2660,residential,185.81993321776727
2661,footway,11.77978721599205
2662,footway,11.679338878006593
2663,footway,11.610118037514544
2664,secondary,27.53664948403018
2665,footway,6.923938620127639
2666,secondary,30.38827127028596
2667,footway,1.9106943926238482
2668,-1,-1.0
2669,residential,14.529124063535875
2670,footway,17.048816493400526
2671,footway,5.130613323983829
2672,footway,3.8806252802829992
2673,footway,8.588305168365183
2674,footway,5.555507979231086
2675,-1,-1.0
2676,-1,-1.0
2677,-1,-1.0
2678,-1,-1.0
2679,-1,-1.0
2680,-1,-1.0
2681,-1,-1.0
2682,-1,-1.0
2683,footway,3.9590391922559287
2684,footway,3.7545905055118753
2685,footway,12.30682555326191
2686,footway,14.349984922936438
2687,footway,14.4653479703142
2688,footway,10.12143004024606
2689,footway,2.573815486550571
2690,footway,12.811352830941775
2691,footway,14.21184193417397
2692,footway,11.172002445286052
2693,footway,12.673016989155988
2694,footway,1.3987063431698135
2695,footway,11.251670251525878
2696,footway,15.54607086512992
2697,footway,8.005394612924993
2698,-1,-1.0
2699,residential,29.373594552871737
2700,-1,-1.0
2701,-1,-1.0
2702,-1,-1.0
2703,-1,-1.0
2704,footway,7.023985632774086
2705,residential,35.408146841696876
2706,footway,9.148347572275357
2707,footway,13.806802926067995
2708,footway,18.769348145679764
2709,-1,-1.0
2710,footway,16.060536713791482
2711,footway,4.776161189895181
2712,footway,8.300001893115647
2713,footway,14.830537105590862
2714,-1,-1.0
2715,-1,-1.0
2716,-1,-1.0
2717,-1,-1.0
2719,-1,-1.0
2721,-1,-1.0
2722,-1,-1.0
2723,-1,-1.0
2727,footway,12.17159710608319
2729,footway,7.12874134145017
2730,footway,12.87914388614981
2731,-1,-1.0
2733,-1,-1.0
2734,-1,-1.0
2735,footway,2.5359035481669587
2736,residential,35.7124219676637
2737,footway,1.6699314353321462
2738,-1,-1.0
2739,footway,14.934082384758552
2740,residential,26.407737443480954
2741,footway,16.92215906431311
2742,footway,2.937292487238571
2743,-1,-1.0
2744,-1,-1.0
2745,-1,-1.0
2746,-1,-1.0
2748,residential,31.933633901711758
2749,-1,-1.0
2750,residential,16.073161408793492
2751,-1,-1.0
2752,-1,-1.0
2753,-1,-1.0
2754,residential,39.82476532885357
2755,residential,36.999442015028166
2756,-1,-1.0
2757,-1,-1.0
2758,residential,30.44319568149997
2759,residential,29.06813809123991
2760,-1,-1.0
2761,residential,28.644249070225587
2762,-1,-1.0
2763,residential,36.14040823744584
2764,residential,38.982552215374206
2765,residential,33.58703151073876
2766,-1,-1.0
2767,residential,35.96447574521661
2769,residential,43.30657748648387
2770,residential,32.62560508706532
2771,residential,29.301880408476656
2772,-1,-1.0
2773,residential,40.19298203001893
2774,footway,11.934573382432726
2776,footway,15.536939830790658
2777,residential,35.11607692075074
2778,residential,27.53322326243117
2779,residential,32.744120870306276
2780,residential,28.57641339596192
2781,residential,35.75237564002197
2782,residential,47.504476850443815
2783,residential,35.389437029761034
2784,-1,-1.0
2787,residential,35.76218796487903
2788,residential,37.252691205877824
2789,residential,32.33909306487777
2790,residential,32.629879549749155
2792,residential,21.44900412965303
2793,residential,6.765464757180096
2795,residential,35.252103190136886
2796,residential,35.219638420507955
2797,residential,34.84462106667886
2798,-1,-1.0
2799,residential,33.78849280211681
2801,residential,36.905932023738956
2803,residential,32.274898004745566
2804,residential,37.527594676712376
2806,residential,36.016165096379225
2808,residential,55.739618591801054
2809,residential,38.92643971556528
2810,residential,35.045980753361434
2812,residential,33.59796104936704
2813,residential,31.97249396225176
2814,residential,34.62248473820141
2815,residential,39.54336407076437
2816,residential,40.80673912930121
2817,-1,-1.0
2818,residential,37.831410874784815
2819,residential,187.02726637160515
2820,-1,-1.0
2821,-1,-1.0
2823,-1,-1.0
2824,tertiary,67.9667989327723
2825,tertiary,80.93556448811542
2826,tertiary,52.05345555941723
2827,tertiary,51.457469753625496
2829,tertiary,53.181679514312506
2830,tertiary,48.92848072089975
2831,secondary,20.677964559046945
2832,footway,4.910786784609028
2833,tertiary,51.05745790823673
2834,tertiary,51.73252474475206
2835,footway,14.728569576502254
2836,tertiary,51.65800328493217
2837,tertiary,42.368246566028304
2838,tertiary,44.61062752056393
2839,tertiary,50.57248855829043
2840,footway,11.876563316613215
2844,-1,-1.0
2845,tertiary,32.72710513742403
2846,tertiary,25.022828935623277
2847,tertiary,234.71485164273977
2848,residential,26.303680122553285
2849,tertiary,54.928264582703726
2850,tertiary,54.40498715566455
2851,residential,27.36011559554214
2852,-1,-1.0
2853,residential,34.13998430843643
2854,tertiary,45.97318337695917
2855,tertiary,42.93873041116753
2856,residential,31.471809944432646
2857,tertiary,47.974485450483535
2858,tertiary,46.30727399395218
2860,-1,-1.0
2861,tertiary,50.22940942529638
2862,tertiary,53.29253850968351
2863,residential,35.23460246491391
2864,-1,-1.0
2865,residential,29.724235878364656
2866,residential,34.19296624109404
2867,residential,33.17726687839835
2868,-1,-1.0
2869,residential,35.441147413282245
2870,-1,-1.0
2871,residential,39.76652546339626
2872,residential,34.91270544848195
2873,residential,32.347085707463506
2874,residential,31.386088783944185
2875,residential,188.5863845461894
2877,-1,-1.0
2881,-1,-1.0
2884,-1,-1.0
2886,-1,-1.0
2888,footway,12.239772254816128
2889,footway,16.10810914336865
2890,footway,22.199661538577782
2891,-1,-1.0
2892,footway,12.446736945213447
2893,footway,18.786907629406898
2894,footway,6.7374811636848015
2896,-1,-1.0
2897,footway,15.828833764583381
2898,footway,10.85346229487008
2899,residential,16.881030037936753
2900,footway,13.618114426832726
2901,footway,14.17759851413377
2902,footway,12.71543381334479
2903,footway,33.28498457333229
2904,footway,7.993468534511289
2906,footway,6.94399685501538
2907,-1,-1.0
2908,footway,9.007656773502006
2909,footway,18.081931575431813
2910,footway,5.726669662565008
2911,footway,20.734160814230183
2912,footway,7.435453657106986
2913,footway,15.406277142652918
2914,footway,17.422529036737643
2915,footway,10.053383558391896
2917,footway,18.601477188223186
2918,footway,31.056346246066855
2920,service,11.439804619707681
2921,service,14.16264064551287
2922,residential,38.98507236399881
2923,footway,16.698150171281966
2924,footway,6.76248943615056
2925,footway,51.79367358901835
2926,footway,15.795388340921615
2927,footway,7.091374332437548
2928,-1,-1.0
2929,residential,41.489800478452814
2930,footway,6.087555703803301
2931,footway,12.295617040681798
2932,footway,0.7134421637866313
2933,footway,11.565566715285918
2934,footway,7.376747157711602
2935,footway,7.127325945171469
2936,footway,7.882289095585348
2937,footway,11.537272255722131
2938,-1,-1.0
2939,footway,47.742349218670945
2940,service,79.10867238698523
2941,-1,-1.0
2942,service,112.65421694132243
2943,service,130.92950440341943
2944,service,130.27982628469488
2945,footway,145.4863586575335
2946,residential,33.82902449845019
2947,residential,10.263765652640119
2948,footway,9.440095975393618
2949,footway,12.488241202974079
2950,footway,11.65600794032369
2951,footway,15.148495442245583
2952,footway,10.63108880637007
2953,footway,9.434426859878622
2954,residential,62.89514969036178
2955,footway,7.669405661085288
2956,residential,18.069763512316346
2957,residential,25.459941776395205
2958,footway,10.228947654877565
2959,footway,11.947902134737145
2960,residential,17.02134635699708
2961,secondary,11.789744149409609
2962,residential,12.832988597230994
2963,footway,15.250634180641722
2964,footway,2.432055678046315
2965,footway,3.7592702304852175
2966,footway,2.67004517999051
2967,footway,5.64695255399684
2969,footway,5.028345736007601
2970,footway,11.214517000488545
2971,footway,13.930425367024485
2972,-1,-1.0
2973,residential,45.05180723741643
2974,footway,7.22097118487378
2975,residential,40.1659553274124
2976,footway,12.23890306086007
2977,-1,-1.0
2978,footway,11.530321101836943
2979,footway,7.7792613801642805
2980,footway,9.621155436628245
2981,-1,-1.0
2983,footway,16.59338193913453
2984,footway,7.2844601225441945
2985,footway,139.9250691655063
2986,residential,100.24537252929169
2987,service,39.21844798790913
2988,service,39.44697527299942
2989,footway,1.2780590495888033
2990,footway,7.871218708715184
2991,-1,-1.0
2992,tertiary,36.272522098446146
2993,tertiary,42.98130799866611
2994,footway,8.566741027464765
2995,footway,6.446650372897871
2996,footway,3.001208409595849
2997,service,44.12938961639897
2998,service,43.77590277152676
2999,footway,1.687377153596233
3000,footway,9.846703332371696
3001,-1,-1.0
3002,footway,6.593494407489304
3003,-1,-1.0
3004,tertiary,35.97573073285713
3005,tertiary,38.353283833523385
3006,footway,13.112174722657885
3007,footway,16.077423613596935
3008,-1,-1.0
3009,tertiary,43.20174712776758
3010,tertiary,42.12188044621507
3011,footway,12.400785430741653
3012,footway,10.859384870964906
3013,footway,4.167570218769196
3014,tertiary,29.922579909462414
3015,tertiary,33.966900687294334
3017,tertiary,35.156147965317864
3018,tertiary,33.302906902458744
3019,residential,16.311658697267372
3020,residential,37.88749366443825
3021,-1,-1.0
3022,residential,45.070457528340114
3023,service,46.173174252158915
3024,residential,41.83519152815975
3025,residential,19.972645636918593
3026,footway,6.408494384535086
3027,residential,31.832919244199456
3028,footway,12.323605373366053
3029,footway,7.0757869293238365
3030,footway,7.231499362764897
3031,residential,36.64200780958112
3032,residential,34.710917889810865
3033,residential,26.066000956864123
3034,residential,36.301935517991026
3035,residential,28.905710122934423
3037,residential,40.555958193613826
3038,residential,35.31539801368672
3039,residential,31.440379553836806
3041,residential,35.98558589841411
3042,residential,34.98388363207521
3043,residential,27.58669077512469
3044,residential,33.88518152946393
3045,residential,36.13556749933137
3046,residential,36.988047254112075
3047,residential,37.566379847414105
3048,residential,33.31909994400073
3049,residential,33.82618153673639
3050,residential,32.79386311033246
3051,residential,36.559344477275516
3052,residential,23.886895482172168
3053,residential,35.20319024549023
3054,residential,37.327798762329955
3055,residential,28.513171062922947
3056,residential,38.42669461949161
3057,residential,25.09012339550272
3058,residential,29.471962294847827
3059,residential,22.393334649710443
3061,residential,5.035459712768931
3068,footway,4.220660987860983
3070,footway,14.28234372425676
3071,footway,5.427518652891501
3072,residential,16.081379791887912
3073,residential,8.670755448016536
3074,footway,6.017382191153703
3075,footway,5.720881207079121
3076,footway,1.526816783075666
3077,footway,5.702981981699006
3078,footway,10.671164729903522
3079,footway,6.7737131953026
3080,footway,4.022675717968773
3081,footway,17.026716105626264
3082,footway,13.841442746772824
3083,footway,8.436570312381507
3084,footway,7.127793024376932
3085,footway,11.924983626744591
3086,service,7.34279606360488
3087,footway,12.712735887097274
3088,footway,5.718634540642602
3089,footway,3.6308093661166
3090,footway,9.010416120472128
3092,footway,29.030130390369543
3093,footway,10.965645229032058
3094,footway,1.207164465238961
3095,service,10.760213761150558
3096,footway,34.08021984685494
3097,service,11.41906184919886
3098,footway,15.421601094016719
3099,footway,13.224310386995043
3100,footway,5.367869768266479
3101,footway,13.652018045401482
3102,footway,6.183075180585017
3103,footway,16.060139535672207
3104,footway,9.969097491877402
3105,footway,3.837398038104834
3106,footway,14.248789726991935
3107,footway,7.241724289561357
3108,footway,14.280989350953108
3109,primary,47.60369670498496
3110,footway,5.915329844160069
3111,-1,-1.0
3112,footway,2.5270182522367897
3113,footway,9.714676600961385
3114,footway,11.177116424222952
3115,footway,11.172951424272593
3116,footway,11.064253696129601
3117,footway,9.510750041104508
3118,footway,5.63908191620637
3119,footway,27.801591924231413
3121,footway,5.1230027151446675
3122,-1,-1.0
3123,footway,6.30835328445671
3124,footway,8.138965602950009
3125,residential,11.967686537486712
3126,footway,11.159946206833121
3127,footway,12.663896010363143
3128,-1,-1.0
3129,footway,20.617284399620182
3130,-1,-1.0
3131,-1,-1.0
3132,footway,15.518165024222613
3133,tertiary,36.12909813002905
3134,footway,14.971007052398763
3135,footway,11.200212905908007
3136,tertiary,45.61622116962005
3137,footway,7.371257600150845
3138,residential,11.66631375904584
3139,footway,11.458164868266126
3140,tertiary,26.2075265716644
3141,footway,15.62952304501865
3142,footway,9.87499017548372
3143,footway,14.365215903294649
3144,footway,12.919257432685953
3145,tertiary,28.41832720380753
3146,footway,15.665086340781217
3147,footway,15.236890464367038
3148,footway,12.708653561376222
3149,residential,16.28958685664767
3150,footway,9.421968388583785
3151,footway,15.531827643024341
3152,footway,10.976484845153852
3153,footway,14.489319175782413
3154,footway,2.2996350735738913
3155,footway,15.003861108207506
3157,footway,13.221622938028544
3158,footway,11.331694057378296
3159,footway,15.163574378089967
3160,footway,8.302033888692941
3161,footway,12.822592694097295
3162,footway,14.461003848945445
3163,footway,12.796199003933927
3164,residential,23.00507506836363
3165,footway,20.61839117139332
3166,footway,17.358565521571485
3167,footway,16.2587834055202
3168,footway,66.7233480786679
3169,service,5.252823287374023
3170,footway,15.892431527220749
3171,service,15.082658778373261
3172,footway,5.384532024933557
3173,service,11.85491208338216
3174,service,29.33139492390267
3175,footway,13.261561078940296
3176,footway,5.874069929318054
3177,footway,28.47337923815825
