label_id,cluster_id,count
14208,297,6
14210,414,7
14211,389,6
14212,147,7
14213,378,7
14235,1988,3
14238,1962,4
14239,1974,3
14255,1819,3
14259,1709,8
14264,1520,4
14260,1151,5
14263,1759,3
14249,1856,4
14254,1139,6
14262,1780,4
14257,1841,4
14261,1848,3
14299,1139,6
14302,1333,5
14353,1173,5
14361,1203,6
14522,748,9
14337,1262,7
14357,1820,3
14319,1254,5
14335,1349,5
14339,1857,3
14346,1274,5
14356,1221,5
14392,1851,4
14393,1154,5
14344,1268,5
14378,1135,6
14380,1843,3
14390,1783,5
14349,1227,6
14358,1187,6
14370,1252,6
14373,1872,5
14382,1760,3
14388,248,6
14395,1711,4
14398,7,9
14399,207,6
14400,1805,3
14404,1789,4
14419,1798,3
14430,46,10
14442,1714,3
14536,1387,5
14535,717,5
14538,1373,6
14646,1426,5
14657,1432,4
14531,1647,4
14552,1443,7
14472,1686,3
14528,1618,3
14607,2051,3
14533,1594,4
14550,1401,6
14575,759,7
14635,337,7
14640,402,9
14680,272,6
14537,732,8
14621,1466,4
14633,318,6
14673,392,6
14683,365,6
14785,1083,5
14854,1385,6
14724,1020,5
14728,949,5
14771,1057,6
14792,1746,3
14804,1905,3
14790,1742,3
14806,1700,3
14819,1125,8
14825,1105,5
14831,1113,8
14877,1718,3
14900,1837,3
14954,1588,4
14730,1032,6
14734,956,5
14738,916,5
14745,1073,6
14746,816,5
14747,1692,3
14748,1077,6
14749,1061,6
14751,1068,5
14756,1038,7
14760,1042,5
14767,1049,6
14769,1053,5
14772,1064,5
14783,1094,7
14827,1920,3
14936,1430,5
14786,1099,6
14962,755,5
14795,1721,3
14797,1893,6
14815,1696,3
14958,1547,4
14983,738,6
14788,1814,3
14826,1109,5
14782,1088,6
14985,742,8
14989,1650,3
14789,1541,4
14791,1945,4
14905,86,9
14910,1398,6
14793,1735,3
14796,1937,3
14798,1729,3
14810,1931,3
14812,1899,3
14813,1925,5
14814,1515,4
14923,1374,5
14984,1445,5
14908,1755,3
14956,1638,5
15007,709,5
15055,640,8
15052,1141,5
15047,1708,4
15121,1358,5
15054,1152,7
15068,1842,3
15140,1715,3
15041,1690,5
15076,615,6
15147,1136,5
15145,1280,5
15176,1308,7
15231,293,6
15060,1781,3
15061,1849,4
15111,2064,3
15040,1717,5
15072,1294,5
15108,2042,3
15043,1728,3
15232,413,6
15260,1632,3
15263,1622,3
15264,1597,4
15266,1642,3
15269,1957,5
15276,1662,5
15302,313,7
15295,277,6
15299,285,6
15300,210,7
15371,1488,6
15376,1517,5
15375,618,5
15440,1654,3
15441,723,5
15443,768,6
15482,699,5
15484,2025,4
15471,328,7
15473,558,6
15472,1660,3
15474,292,6
15475,283,7
15486,63,9
15488,1750,4
15489,53,9
15491,82,8
15493,36,10
15496,26,9
15498,13,9
15500,1778,3
15501,674,5
15503,1569,4
15506,1229,5
15508,11,10
15509,2059,3
15510,689,5
15513,1562,4
15516,2040,5
15527,682,6
15533,696,9
15539,280,7
15532,1655,3
15559,753,5
15531,668,5
15536,374,6
15538,381,7
15547,705,5
15548,290,6
15549,601,5
15550,766,5
15554,409,7
15556,721,6
15560,741,7
15561,736,5
15562,1651,3
15568,950,5
15569,294,7
15595,794,5
15619,775,5
15628,812,5
15629,1681,3
15630,1795,4
15673,878,7
15674,976,5
15675,1981,3
15676,634,6
15663,936,5
15738,739,7
15739,384,7
15740,2032,4
15746,2037,3
15765,1554,4
15764,1589,4
15767,1612,3
15771,1548,4
15772,1639,3
15773,756,5
15776,745,5
15790,1089,8
15853,828,5
15910,774,5
15926,1345,7
15932,1362,5
15946,316,6
15947,912,5
15964,338,6
15967,334,7
15972,394,6
15973,404,7
15976,274,7
15982,123,11
15995,95,9
15986,242,6
16039,1264,5
16043,1258,5
16044,1275,6
16045,1270,6
16046,1853,5
16048,1880,3
16050,1791,3
16055,1808,5
16059,859,5
16067,382,8
16073,281,6
16078,291,6
16124,688,7
16127,1576,4
16128,2058,3
16135,1182,6
16143,1183,5
16153,1201,5
16157,1202,6
16161,1219,6
16163,1475,4
16125,10,10
16126,673,5
16130,1565,5
16142,1220,5
16162,1171,5
16164,1273,7
16166,1269,6
16167,1263,5
16168,1255,6
16169,1228,5
16170,1281,5
16171,1309,7
16177,1334,5
16187,1250,7
16188,1359,5
16189,1348,5
16190,1295,6
16191,1172,7
16192,1476,4
16193,1459,4
16194,1451,4
16195,1423,9
16196,1437,7
16197,1234,5
16199,1408,4
16200,73,8
16225,1989,3
16226,1975,3
16231,1963,3
16237,237,6
16243,173,11
16249,143,7
16252,493,5
16253,524,6
16254,450,8
16257,179,7
16258,197,6
16260,203,6
16262,213,6
16265,254,6
16266,511,5
16267,475,6
16270,415,6
16275,298,6
16276,148,8
16278,379,6
16279,390,6
16304,1941,4
16305,1929,3
16308,1527,4
16309,1511,4
16319,1509,5
16340,1672,4
16333,813,5
16336,1682,3
16339,1796,4
16347,1667,5
16348,795,5
16350,776,7
16353,823,6
16356,837,6
16357,857,7
16361,848,5
16362,1779,3
16366,37,10
16367,27,10
16368,83,8
16369,54,8
16370,14,11
16371,1687,3
16372,64,9
16373,1751,3
16376,1799,3
16391,1570,4
16420,2041,4
16425,1557,4
16426,1606,3
16430,1604,5
16431,1550,5
16440,1566,4
16466,150,7
16472,2033,3
16476,2029,3
16484,2020,3
16493,56,8
16494,16,9
16496,1861,5
16497,1828,3
16498,1867,3
16503,1835,5
16505,1773,3
16515,145,10
16519,135,11
16524,243,7
16530,96,9
16562,92,8
16578,260,6
16565,224,6
16600,1876,4
16601,1817,3
16603,1825,4
16605,1862,3
16607,1764,3
16609,1840,3
16610,1829,3
16611,1768,3
16612,1774,4
16613,1836,4
16614,1868,6
16637,491,7
16653,68,9
16660,1332,5
16663,1047,6
16664,1895,5
16665,1939,4
16666,1723,3
16668,1736,4
16669,1747,3
16675,1921,3
16676,1740,3
16678,1110,6
16679,1944,5
16680,1698,6
16681,1813,3
16685,1907,3
16686,1731,3
16687,2013,4
16688,1933,3
16689,2005,3
16690,1702,3
16691,2009,3
16692,1081,5
16694,1927,3
16695,1901,3
16696,1085,10
16698,1518,4
16704,1914,4
16700,1489,6
16702,1092,6
16703,1534,4
16705,1097,6
16707,1104,5
16764,1958,3
16714,476,6
16710,2017,3
16712,1999,3
16716,525,7
16717,512,5
16721,451,7
16722,416,8
16724,492,6
16737,299,9
16742,380,6
16744,144,8
16754,391,6
16762,286,6
16763,1986,3
16765,1633,3
16746,149,7
16755,326,7
16757,1952,3
16761,278,6
16766,1972,4
16767,172,8
16770,236,6
16771,178,6
16775,196,6
16777,202,7
16778,212,6
16780,253,7
16781,331,7
16796,1649,4
16798,597,5
16800,761,5
16802,557,6
16805,1603,5
16806,362,7
16808,246,7
16812,310,7
16809,240,6
16810,346,6
16821,227,6
16824,218,7
16829,2060,3
16838,1571,4
16839,1230,5
16842,671,6
16843,8,9
16846,1561,4
16847,686,5
16856,2038,3
16857,111,8
16860,117,8
16887,1784,3
16900,829,6
16959,1523,5
16960,773,5
16968,1679,3
16969,810,6
16974,820,6
16992,849,7
16994,855,7
16998,1496,5
16999,1491,4
17002,1501,4
17005,1538,4
17007,1512,4
17017,1528,4
17019,1507,5
17046,843,5
17048,1674,3
17049,1487,4
17053,833,5
17066,2036,6
17068,329,6
17088,2063,3
17104,2018,3
17105,2000,3
17115,1911,3
17139,1532,5
17147,2043,3
17160,1114,5
17165,238,7
17167,153,8
17263,412,8
17265,295,6
17292,1473,4
17287,1304,6
17290,1390,7
17291,1457,4
17295,1452,4
17299,100,9
17302,104,7
17323,355,8
17341,1492,5
17356,314,7
17395,1889,5
17367,1529,4
17373,1935,3
17359,386,6
17387,1909,3
17352,343,7
17377,1897,3
17353,1502,4
17358,1539,4
17394,1892,5
17355,1497,4
17365,1629,6
17376,1903,3
17379,1923,3
17385,1916,4
17419,595,8
17422,2007,4
17424,2003,4
17431,1079,5
17489,1964,3
17490,1976,4
17498,1990,4
17512,1103,5
17518,1096,6
17523,368,8
17525,152,8
17528,377,8
17531,1532,5
17640,2056,4
17532,1997,3
17537,1117,6
17550,763,6
17552,752,5
17533,1912,3
17617,79,8
17624,393,6
17557,667,6
17606,1959,3
17665,852,5
17555,695,6
17568,352,7
17574,687,9
17540,1577,4
17543,594,6
17544,358,8
17554,1659,3
17556,47,9
17564,672,5
17573,681,5
17584,2039,3
17607,273,6
17610,366,6
17611,1951,3
17612,71,8
17621,846,5
17623,1544,5
17628,838,5
17630,1126,6
17635,861,6
17636,1115,5
17637,403,9
17662,1563,4
17661,1575,4
17667,825,6
17751,913,5
17757,335,6
17741,317,6
17690,784,5
17720,786,6
17730,769,5
17764,770,5
17778,561,5
17779,1886,3
17780,1882,4
17781,964,6
17782,581,6
17783,589,5
17784,574,5
17785,978,5
17786,661,8
17787,953,5
17788,1031,7
17789,619,6
17790,604,7
17802,231,6
17804,2035,3
17805,142,8
17809,217,7
17820,131,8
17824,114,7
17826,256,6
17836,2027,3
17841,1040,7
17856,900,5
17857,969,5
17863,909,6
17829,2022,4
17834,127,12
17919,997,5
17798,1947,3
17800,133,8
17811,2028,3
17818,127,12
17825,222,7
17846,1046,6
17854,989,5
17881,136,7
17886,369,7
17900,1127,6
17915,1025,6
17936,683,9
17879,323,7
17882,119,7
17901,1116,6
17917,895,5
17908,288,7
17937,669,5
17954,388,6
17963,249,7
17975,344,7
17976,961,6
17978,863,6
17979,873,6
17980,929,6
17981,658,5
17984,596,5
18144,1555,5
18041,1572,4
18076,684,6
18000,288,7
18137,1249,7
18161,599,5
18094,410,7
18467,1137,7
18466,1149,7
18445,1693,5
18487,899,6
18489,970,5
18494,1010,6
18495,998,8
18497,1831,3
18499,1806,3
18500,1790,4
18509,57,8
18510,1767,3
18511,1753,3
18513,85,10
18515,1142,5
18524,1782,3
18527,1850,3
18530,1153,7
18531,1710,3
18532,1858,3
18533,1719,3
18535,1821,4
18536,1685,3
18537,1844,3
18538,1873,4
18539,1761,3
18544,59,9
18545,43,11
18547,17,9
18548,4,10
18549,1801,4
18550,66,8
18551,30,10
18552,40,9
18559,1832,3
18564,1770,3
18572,1878,3
18574,1855,4
18575,1758,5
18576,1869,3
18565,1864,5
18566,1787,3
18570,1847,4
18609,1312,5
18611,353,8
18617,359,7
18679,62,8
18700,1328,6
18716,1306,6
18759,1144,5
18767,1065,7
18787,87,8
18837,1504,4
18857,1499,4
18861,1506,5
18873,1471,6
18951,1748,3
18958,1086,6
18686,815,8
18750,1036,7
18876,1506,5
18885,675,6
18949,690,5
18957,74,8
18979,1367,6
18731,1392,5
18800,1675,3
18827,955,5
18831,1494,4
18771,2044,3
18815,34,9
18851,1794,4
18868,1524,5
18877,1070,6
18910,208,7
18933,2002,3
18630,1365,6
18653,363,6
18682,1291,6
18689,821,5
18778,1578,4
18780,1420,5
18802,844,5
18890,793,6
18920,1421,5
18955,35,9
18962,48,9
18652,339,6
18693,1048,5
18703,835,5
18710,20,10
18718,349,7
18754,1118,6
18792,1485,4
18807,911,5
18834,1668,4
18864,1794,4
18666,1158,5
18673,1023,5
18674,1277,5
18724,1377,5
18752,1128,6
18773,1035,6
18776,1434,5
18777,948,5
18796,834,6
18805,24,9
18825,824,5
18832,772,6
18836,793,6
18848,811,6
18906,1071,8
18922,1435,5
18926,804,5
18928,1449,5
18934,1915,3
18938,1101,7
18763,1058,5
18765,400,7
18768,1449,5
18769,1043,5
18774,1054,5
18797,75,8
18801,691,7
18811,1406,4
18871,1472,4
18919,800,5
18935,1535,5
18961,676,8
18967,1329,7
18719,1455,5
18775,1050,6
18812,851,5
18818,858,5
18853,1680,4
18875,772,6
18881,49,9
18901,1456,4
18911,789,5
18921,783,5
18943,1098,5
18945,1378,6
18956,1542,4
18964,1080,5
18970,2008,3
18973,2016,3
18975,2045,4
18981,1314,5
18907,1393,5
18939,1407,5
18953,25,9
18902,1076,6
18978,1579,4
18968,88,8
18969,1307,5
18948,1093,6
18971,1119,5
18977,2004,5
18980,2011,4
18982,1101,7
18985,1293,5
18988,1356,7
18990,1129,5
18994,1279,5
18996,1343,7
19000,1266,7
19001,1811,3
19002,1271,6
19004,1256,6
19005,1734,4
19006,1260,5
19010,1943,4
19011,1246,7
19012,1741,3
19013,1232,6
19014,1697,3
19016,1107,6
19017,1224,7
19020,1185,7
19021,1918,4
19022,2004,5
19023,1199,6
19024,1734,4
19028,1722,3
19029,1938,4
19030,1217,7
19031,1730,3
19033,2015,4
19035,1170,5
19044,1516,4
19034,1906,3
19042,1926,3
19039,1932,3
19038,1894,3
19040,1701,3
19045,1943,4
19043,1900,3
19050,1720,4
19051,1688,4
19053,1694,3
19057,841,5
19063,1673,3
19066,1667,5
19114,9,10
19123,2036,6
19124,2023,4
19125,1545,4
19126,1586,6
19127,1635,4
19142,1960,3
19149,1631,4
19150,1949,3
19151,387,6
19258,708,5
19267,244,6
19282,110,10
19287,1265,6
19288,1276,5
19289,1259,5
19290,1364,5
19291,1311,8
19292,1236,5
19293,1335,6
19294,1282,6
19295,1350,6
19296,1296,6
19297,1174,5
19298,1188,5
19299,1222,7
19300,1253,6
19301,1204,6
19314,1802,4
19322,39,10
19323,67,9
19324,29,11
19343,734,6
19344,1652,5
19347,694,7
19348,707,6
19349,680,7
19428,1812,3
19429,2011,4
19430,1919,3
19432,1108,5
19451,1085,10
19456,1553,6
19458,2036,6
19459,2031,4
19460,2024,4
19465,1636,3
19466,1586,6
19467,765,5
19468,743,5
19469,719,6
19470,751,6
19474,694,7
19477,680,7
19472,735,6
19483,1564,4
19473,1653,4
19475,1657,4
19476,666,8
19481,372,6
19487,407,8
19488,703,6
19491,2057,3
19492,1573,4
19489,1543,5
19490,1609,3
19493,261,7
19524,333,7
19549,1891,3
19550,141,10
19559,216,6
19615,115,8
19619,1948,3
19622,180,6
19616,134,9
19624,204,7
19614,232,8
19618,132,7
19620,223,6
19613,128,12
19621,198,6
19626,1965,4
19629,1991,3
19633,255,6
19634,239,6
19612,257,7
19617,174,7
19625,214,7
19630,1977,4
19651,1558,4
19655,1607,4
19657,1551,4
19660,1605,3
19661,1567,4
19718,101,8
19722,105,7
19691,356,8
19745,124,7
19688,396,8
19693,405,8
19709,97,9
19808,2021,3
19824,408,7
19797,2034,3
19813,1610,4
19826,1574,4
19809,2030,3
19819,2056,4
19800,151,7
19879,1613,4
19884,1553,6
19885,2036,6
19886,2031,4
19887,1546,4
19891,2023,4
19905,1587,4
19906,1637,3
19959,680,7
19927,744,5
19932,751,6
19938,1652,5
19939,734,6
19940,720,6
19941,1658,4
19954,666,8
19955,707,6
19942,764,6
19946,694,7
19971,407,8
19975,1543,5
19976,1611,4
19978,373,6
19979,704,5
20014,797,6
20013,785,5
20015,801,6
20017,780,5
20043,777,5
20045,2015,4
20051,2012,3
20053,2007,4
20055,2003,4
20064,1998,3
20078,1987,4
20079,1973,3
20085,1961,4
20091,1630,5
20092,1950,3
20109,1273,7
20195,1942,3
20199,1936,4
20200,1930,3
20203,1924,5
20204,1917,6
20208,1910,5
20211,1904,3
20212,1898,3
20214,1892,5
20217,796,6
20219,1889,5
20221,832,5
20223,1888,4
20226,1884,3
20230,1879,3
20254,1877,3
20267,1870,3
20242,1865,3
20251,1863,3
20262,1855,4
20274,2065,4
20229,1854,3
20232,1847,4
20233,1846,3
20244,1838,3
20248,1833,3
20249,1830,3
20258,1826,4
20260,1823,3
20261,1818,4
20280,1810,4
20284,809,7
20228,2066,3
20257,1807,3
20271,2067,3
20282,1804,4
20308,1797,3
20240,1788,3
20273,2068,3
20276,2069,4
20277,1786,3
20278,1777,3
20243,1771,4
20250,1769,3
20259,1765,4
20264,1758,5
20275,2070,3
20279,1757,3
20283,1745,3
20290,1739,4
20291,1733,3
20294,1726,4
20296,1720,4
20299,1713,3
20300,1706,4
20301,1704,3
20302,1695,3
20303,1688,4
20306,1683,3
20309,1676,4
20310,1669,3
20387,697,5
20388,1656,3
20389,376,6
20390,282,6
20391,710,5
20392,383,8
20393,411,6
20394,289,6
20405,1649,4
20421,557,6
20428,1640,3
20439,1634,3
20443,320,7
20444,361,6
20447,351,6
20455,345,6
20479,266,7
20406,724,6
20408,746,6
20433,1614,6
20435,1608,3
20440,362,7
20480,264,8
20452,3,11
20432,1603,5
20442,341,6
20448,315,7
20457,247,6
20466,371,6
20473,347,6
20481,259,6
20411,598,5
20412,757,5
20426,330,7
20459,398,7
20463,397,7
20467,406,9
20416,740,9
20419,762,5
20427,1590,4
20429,332,6
20430,1568,5
20431,1559,4
20436,1556,4
20437,1552,4
20438,1549,6
20441,275,6
20464,241,6
20469,357,6
20474,270,9
20475,321,8
20478,311,9
20486,842,5
20487,1540,4
20488,1531,4
20489,1526,4
20490,1514,4
20540,1508,5
20549,1503,4
20553,1498,4
20558,1493,7
20569,262,7
20582,251,8
20583,233,6
20586,850,8
20588,856,6
20595,836,6
20598,822,6
20607,1486,4
20613,1474,4
20614,1458,5
20615,1453,4
20616,1438,4
20617,1424,4
20618,1409,4
20619,1390,7
20620,1379,6
20623,1366,5
20635,1357,6
20634,1344,6
20627,1330,6
20628,1313,5
20626,1304,6
20633,1292,6
20631,1278,6
20636,1272,6
20637,1267,6
20638,1261,5
20639,1257,5
20640,1248,5
20642,1233,6
20643,1226,5
20644,1218,7
20645,1200,6
20646,1186,6
20648,1169,6
20687,1149,7
20685,1138,7
20735,324,7
20738,137,7
20755,120,7
20766,370,6
20796,1124,7
20797,1112,9
20798,814,9
20829,1106,8
20832,1100,6
20833,1095,5
20834,1090,5
20837,1084,6
20839,1078,6
20841,1074,5
20842,1069,5
20844,1066,5
20848,1062,6
20849,1059,6
20850,1055,5
20851,1051,6
20853,1044,5
20856,1037,7
20903,1033,5
20905,1021,5
20908,1011,5
20915,996,5
20907,991,6
20910,981,6
20912,972,6
20919,962,5
20902,957,8
20904,951,7
20917,930,5
20901,915,5
20909,902,7
20914,897,6
20906,884,6
20911,872,6
20916,864,5
20925,860,5
20926,853,6
20927,847,5
20929,839,5
20932,830,6
20933,826,6
20934,819,5
20935,807,6
20942,802,6
20943,798,6
20944,792,5
20945,787,6
20947,781,5
20948,771,6
20976,31,9
20989,600,7
21018,205,7
21020,199,7
21034,107,9
21035,767,8
21040,193,7
21046,175,6
21050,169,7
21052,754,5
21056,741,7
21062,145,10
21032,409,7
21044,130,8
21049,125,7
21064,139,7
21078,135,11
21079,121,7
21081,118,10
21085,108,9
21089,102,8
21090,98,8
21092,93,8
21093,112,8
21094,225,8
21095,218,7
21098,220,6
21099,228,6
21139,737,5
21141,722,5
21147,706,5
21172,375,7
21186,268,6
21181,698,5
21183,685,5
21184,670,5
21189,342,7
21191,385,7
21192,312,8
21196,659,6
21197,653,5
21200,647,5
21202,639,6
21203,632,5
21204,622,5
21206,613,6
21209,605,7
21210,594,6
21211,591,6
21212,583,5
21213,576,6
21214,569,5
21215,563,5
21216,559,5
21217,544,6
21218,541,6
21219,533,6
21220,526,5
21221,523,5
21222,513,5
21224,509,9
21225,494,8
21226,490,7
21227,477,5
21228,460,5
21229,452,9
21230,439,5
21233,429,7
21234,421,6
21236,412,8
21261,401,6
21266,399,7
21263,395,7
21265,385,7
21239,377,8
21241,367,8
21245,364,6
21247,360,7
21251,354,6
21254,350,8
21267,348,8
21270,342,7
21250,340,8
21253,336,9
21259,1,10
21262,327,8
21269,322,6
21252,319,7
21268,312,8
21271,309,7
21244,296,7
21256,287,7
21257,279,6
21276,271,8
21282,269,7
21284,267,7
21287,265,7
21288,263,8
21290,258,7
21291,252,6
21295,250,7
21299,245,6
21302,234,6
21304,230,8
21306,226,8
21308,221,6
21311,219,8
21313,206,6
21314,200,7
21315,194,7
21318,176,6
21319,170,7
21320,146,8
21321,140,7
21324,135,11
21329,129,8
21328,126,7
21330,122,8
21327,116,8
21331,113,11
21332,109,7
21333,106,9
21334,103,7
21335,99,8
21337,94,9
21410,69,9
21413,80,8
21414,72,8
21445,58,8
21446,44,10
21447,41,12
21448,32,10
21449,18,10
21450,5,9
21474,2,9
99,93,8
100,62,8
126,29,11
127,43,11
128,105,7
129,37,10
130,25,9
131,66,8
956,69,9
1094,109,7
1093,111,8
1083,113,11
1143,107,9
1150,108,9
1157,27,10
1241,124,7
1240,126,7
1332,119,7
1349,123,11
1500,117,8
1515,121,7
1535,52,9
2235,53,9
2236,67,9
3653,30,10
3654,44,10
4021,59,9
4328,6,10
4448,60,11
4841,91,9
8176,115,8
10237,7,9
10290,80,8
10291,96,9
10300,73,8
10486,128,12
10540,127,12
10541,129,8
10549,130,8
10575,131,8
10585,132,7
10629,133,8
10630,134,9
10638,135,11
10642,136,7
10646,137,7
10657,138,9
10633,125,7
10639,139,7
10641,140,7
10643,141,10
10644,142,8
10645,143,7
10647,144,8
10648,145,10
10649,146,8
10658,147,7
10659,148,8
10777,123,11
10780,122,8
10772,149,7
10775,120,7
10778,150,7
10785,151,7
10786,152,8
10773,118,10
10852,153,8
10854,154,7
10857,155,8
10858,156,7
10860,157,7
10861,158,7
10872,159,7
10873,160,7
10874,161,8
10877,162,13
10895,86,9
10896,21,10
10897,102,8
10898,82,8
10970,13,9
10972,42,10
10973,106,9
10974,38,10
10995,8,9
11007,163,7
11015,164,8
11021,165,8
11023,116,8
11034,166,8
11043,167,8
11051,114,7
11052,112,8
11053,110,10
11054,168,7
11089,98,8
11088,18,10
11094,169,7
11098,47,9
11161,28,10
11163,70,8
11179,108,9
11181,170,7
11185,171,8
11194,107,9
11196,172,8
11199,173,11
11200,174,7
11234,26,9
11259,68,9
11267,61,11
11270,92,8
11268,54,8
12649,33,9
14193,2,9
14449,48,9
14462,87,8
14465,55,9
15791,78,10
15798,94,9
15800,71,8
18019,74,8
18925,4,10
19325,19,9
19326,85,10
19327,101,8
19328,81,8
19329,97,9
19330,12,10
19331,17,9
19332,41,12
19339,49,9
19333,5,9
19340,88,8
19334,103,7
19341,56,8
19335,24,9
19337,77,8
19336,36,10
19338,65,8
19984,99,8
19985,83,8
20454,57,8
20465,16,9
20451,75,8
20453,63,9
20456,50,9
20458,45,11
20460,89,8
20461,3,11
20462,11,10
20468,39,10
20471,34,9
20787,104,7
20811,100,9
20870,95,9
20891,90,8
20866,84,8
20872,72,8
20867,79,8
20982,76,9
20983,64,9
20990,58,8
20991,51,9
21067,22,11
21066,31,9
21223,46,10
21249,1,10
21294,14,11
21297,9,10
21298,40,9
21303,35,9
21312,32,10
21317,23,9
21427,20,10
21472,15,10
21473,10,10
21478,1,10
14,1515,4
15,18,10
33,269,7
34,195,8
35,3324,4
36,251,8
40,299,9
45,3021,4
56,2800,2
57,1835,5
77,682,6
78,1419,7
79,502,5
82,479,6
83,538,7
87,467,6
98,566,6
109,636,9
107,600,7
110,548,7
111,1383,5
113,141,10
124,854,6
125,131,8
134,122,8
136,807,6
148,3377,6
151,2949,4
152,2894,2
157,2959,4
160,2931,2
167,3366,4
161,371,6
168,3013,3
164,2908,3
166,2990,4
182,1046,6
183,1403,4
193,1436,6
197,2929,3
198,1121,7
202,1083,5
204,279,6
205,284,6
206,2370,3
240,2361,4
226,320,7
230,386,6
241,396,8
261,3453,3
262,262,7
263,3447,4
264,261,7
275,3465,3
276,1105,5
279,2984,2
280,2907,3
281,1069,5
282,3039,2
283,3460,3
285,210,7
290,217,7
291,3022,3
292,3385,2
293,315,7
316,1167,6
317,1076,6
318,1093,6
294,1423,9
314,1126,6
315,1134,8
326,3402,2
327,2972,3
328,490,7
329,206,6
330,1111,7
332,3412,3
333,330,7
335,338,6
348,300,8
350,3329,4
381,977,6
380,230,8
383,3433,4
401,194,7
413,3047,4
416,1445,5
427,236,6
437,272,6
436,309,7
438,2999,2
464,294,7
465,240,6
466,1157,5
471,1394,6
473,3440,2
474,3420,3
475,249,7
487,1687,3
489,1979,4
505,1664,3
542,1915,3
546,641,7
549,510,5
552,1386,6
572,1651,3
589,727,5
590,1289,9
591,974,8
592,3340,2
600,3350,4
601,1224,7
602,1490,4
603,1149,7
612,425,6
623,570,6
624,1625,4
630,1632,3
632,792,5
637,1931,3
644,1938,4
613,1696,3
614,484,5
615,553,5
635,686,5
638,1946,4
640,1220,5
645,2643,4
646,603,5
629,1780,4
631,1349,5
643,1888,4
647,932,6
648,736,5
649,84,8
650,1616,3
652,45,11
653,803,5
657,2809,2
658,1013,6
659,1955,3
660,111,8
664,69,9
666,2823,3
676,2865,2
677,851,5
678,2536,3
679,2580,3
680,2878,3
681,2871,2
682,2889,2
683,1763,3
684,2584,2
685,2596,2
686,2602,2
687,126,7
688,144,8
689,2608,3
690,2848,3
696,2564,2
695,2558,2
697,2551,2
694,2614,3
707,1748,3
698,806,5
705,1698,6
708,1737,4
709,1724,3
710,1714,3
711,1708,4
712,1718,3
713,1730,3
714,1743,3
720,831,6
721,861,6
723,843,5
724,820,6
729,784,5
730,772,6
732,761,5
733,708,5
734,2055,3
735,1279,5
736,1336,6
737,752,5
738,658,5
739,705,5
742,132,7
778,93,8
786,2738,2
787,2835,3
791,1853,5
763,1496,5
764,2785,2
762,1511,4
780,1056,8
788,8,9
798,1261,5
799,1641,4
834,1876,4
835,1892,5
838,1859,5
847,13,9
877,2290,3
898,2190,3
907,2793,4
915,2142,2
896,2202,3
895,2766,4
908,2094,2
946,2181,2
962,994,5
967,1812,3
997,2058,3
1004,956,5
1112,2644,3
1062,2619,3
1081,2162,2
1091,1520,4
1090,3355,2
1121,1963,3
1137,1861,5
1142,1821,4
1149,1826,4
1151,2040,5
1152,1808,5
1212,1916,4
1237,2155,3
1201,3280,2
1242,2273,2
1219,108,9
1220,1507,5
1309,2658,4
1325,179,7
1312,2755,3
1324,2078,2
1333,2342,3
1346,2813,4
1347,2679,3
1470,2830,2
1471,2709,2
1517,409,7
1491,2328,3
1504,1537,4
1512,2751,3
1487,2719,2
1520,2843,2
1527,2671,2
1531,860,5
1532,821,5
1533,832,5
1551,781,5
1552,773,5
1553,845,8
1554,762,5
1555,709,5
1556,1280,5
1557,1337,5
1558,753,5
1559,2056,4
1560,706,5
1561,659,6
1589,1479,5
1580,619,6
1586,2001,3
1587,42,10
1585,584,5
1590,1465,6
1581,439,5
1588,1321,9
1576,1203,6
1584,655,6
1583,1188,5
1582,1247,5
1612,2660,2
1617,411,6
1618,155,8
1622,2623,3
1628,2758,2
1641,2136,3
1642,2294,3
1643,2276,2
1644,2153,3
1645,2146,2
1646,2764,2
1647,2195,4
1653,2240,2
1648,2200,2
1652,162,13
1654,2857,2
1665,1531,4
1666,2702,2
1668,178,6
1671,2847,4
1672,2750,4
1673,417,7
1675,2139,2
1679,370,6
1687,2349,3
1688,2246,2
1706,763,6
1710,710,5
1739,1759,3
1757,1308,7
1760,2384,2
1773,2442,3
1775,2461,3
1858,2552,4
1774,2467,2
1832,2517,2
1784,3092,2
1785,3080,2
1926,2578,3
1972,3139,2
2029,3061,2
1971,3191,6
1983,3161,4
2032,3102,2
1982,1577,4
1994,3180,2
1996,3125,3
2042,480,5
2045,1338,8
2026,3152,3
2027,3055,2
1995,3184,2
2031,3201,3
2044,1803,3
2046,536,7
2049,1283,5
2054,3098,3
2055,1596,4
2063,441,7
2069,3113,2
2070,3121,2
2083,1340,5
2096,1420,5
2099,653,5
2097,442,5
2101,581,6
2102,582,7
2111,1477,5
2113,1465,6
2114,1321,9
2125,1202,6
2126,1246,7
2138,833,5
2156,1281,5
2192,1184,6
2197,616,6
2168,774,5
2169,711,8
2172,764,6
2211,40,9
2212,1999,3
2232,783,5
2274,1712,3
2271,3130,2
2272,2397,3
2283,853,6
2297,2242,2
2298,2042,3
2301,357,6
2303,2101,3
2305,2297,2
2306,1002,6
2307,1545,4
2313,1478,4
2319,1465,6
2321,1321,9
2339,1185,7
2335,617,6
2351,818,5
2389,548,7
2394,600,7
2443,562,6
2416,1367,6
2425,519,7
2444,478,10
