label_id,street_edge_id
6620,88893
6619,331320
6623,269492
6622,331320
6432,331320
6490,108645
6625,331320
6508,96636
6627,331320
6510,331320
6511,96636
6512,331320
6518,331320
6522,96636
6525,241605
6533,241605
6532,241605
6534,241605
6535,241605
6536,119769
6537,241605
6541,241605
6542,241611
6543,316957
6544,316957
6545,316957
6547,258037
6549,316957
6550,160901
6551,166094
6552,316960
6554,160901
6555,316960
6556,316960
6558,160901
6560,160901
26933,225155
26937,225155
6553,316960
6495,96636
6559,164700
6504,96637
6557,136292
6561,159935
6565,159935
6566,159935
6567,160901
6629,161801
6572,238280
6576,238280
6577,164699
6578,238280
6628,331320
6581,238279
6630,161801
6582,238279
6584,238279
6586,156106
11104,292160
11106,292154
6593,156106
6580,238280
6597,125300
6599,235506
6598,74573
6663,171960
6602,162663
6589,156096
6631,331320
6583,162662
6605,162661
6607,162663
6664,223251
6665,166221
11118,166493
6666,223251
6570,279353
6573,238280
6609,269492
6571,108879
6591,156106
6574,279353
6579,238280
11109,131938
6575,121613
26934,225155
6588,238172
6608,162663
6612,269493
6614,74573
11110,131938
6615,269493
6617,88893
6633,223251
6634,208687
6639,223251
6667,166221
6649,171960
6635,208688
6641,208687
11121,131938
6642,208687
6645,166221
6644,223250
6646,208688
6648,171960
6652,223251
6654,171062
6655,171062
6658,171062
6657,223251
6660,152974
6662,171960
6661,223251
6669,166221
6670,166221
6671,166221
6672,166221
6673,166221
6675,166221
6677,166221
6678,112888
6653,171062
11122,166493
6668,223251
6656,223251
6650,152974
6643,171062
6610,269492
11114,131938
6651,152974
6659,152974
6637,208687
26935,225155
6611,162662
6676,166221
6679,112890
6680,112890
6683,112888
6681,112888
6684,238285
6685,112888
6686,223251
6687,112890
6688,112888
6775,277172
6690,81767
6692,81766
6696,238173
6694,331320
6698,331320
6697,331320
6699,331320
6700,238173
6701,331320
6703,331320
6704,167010
6706,240834
6707,174242
6705,167010
6708,174242
6709,238174
6713,174243
6711,93161
6712,174243
6714,240834
6733,240834
6740,331320
6743,331320
6746,331320
6766,240834
6791,277172
6806,194647
6828,240835
6835,120212
6841,240835
6854,120213
6871,196119
26936,225155
6910,130091
6720,167012
6753,196744
11113,131938
6695,156096
6716,151434
6691,81767
6911,130091
6915,331320
6937,138484
6960,240835
6964,77438
6967,240835
6985,96637
6992,194647
6997,278793
6771,240834
6776,302496
6778,196744
6823,221347
6850,277173
6724,174243
6730,167011
6758,302495
6796,240834
26938,225156
6729,136920
6851,240834
6853,120213
6868,196119
6877,196119
6919,77437
6936,138484
6944,240829
6718,240834
6719,174242
6721,174242
6723,93161
6727,167012
6741,240834
6745,331320
6750,277171
6760,166298
6763,302496
6764,68070
11123,131937
6930,278795
6722,167012
6942,77437
6749,277171
6959,77438
6715,167012
6816,194651
6982,85043
6797,320489
11115,131938
6780,302445
6782,302446
6781,277172
6787,277172
6802,120209
6804,194651
6837,277172
6842,122262
6858,120213
6874,196119
6879,130090
6885,65688
6893,138483
6897,130091
6896,196119
6899,221347
6905,77437
6907,77437
6918,138481
6917,331320
6945,240829
6952,240835
6962,240835
6968,316960
7008,317725
7010,331320
7019,256237
7031,225971
6726,167012
6725,174243
6728,240834
6734,240834
6735,240834
6742,240834
6744,331320
26939,225156
6756,277172
6765,302496
6769,240834
6949,240829
6990,278793
6834,221347
11120,131938
6844,221347
6751,277171
6790,120207
6813,194651
6731,167011
6973,85043
6767,302496
6772,302496
6773,302496
6770,277172
6777,277172
6784,302446
6803,120209
6807,120208
6814,240834
6817,221348
6829,196119
6839,223250
6846,122262
6848,120216
6857,196119
6862,196119
6864,221347
6865,196119
6866,120214
6880,221347
6881,65688
6904,77437
6913,130091
6914,77438
6920,331320
6922,138481
6925,331320
6928,77437
6929,77437
6931,138483
6933,138483
6943,240829
6950,77438
6953,240835
6954,240835
6956,240835
6957,240835
6903,77437
6958,240835
6963,240835
6965,240835
6969,316962
6861,196119
6789,120207
6811,194651
6809,194651
6863,196119
6805,194647
6947,77438
26940,331320
26941,331320
26942,331320
6974,149889
6975,163657
6980,163657
6981,96637
6989,278793
6991,96637
6999,331320
7000,96637
7007,278793
7006,331320
7013,317725
7014,278793
7026,77441
7032,77441
7033,77441
6732,136921
6736,240834
6737,331320
6738,240834
6739,331320
6748,68070
6752,196744
6755,277172
6762,240834
6768,68070
6779,120207
6783,240834
6785,120207
6795,320489
6799,120209
6800,120209
6801,120209
6808,120208
6821,221348
6824,194651
6827,221347
6830,194650
6831,240835
6832,277172
6840,122262
6794,120207
6812,194651
6747,277172
7004,317725
6971,149889
6815,194651
6761,277171
6986,194645
26947,124501
6847,196119
6849,223250
6852,120213
6856,221347
6860,221347
6869,196119
6870,120214
6875,196119
6876,221347
6882,138483
6883,65688
6886,138486
6889,138486
6888,130090
6887,65688
6890,221341
6892,221341
6898,138483
6921,331320
6923,138481
6926,331320
6934,221350
6935,138484
6976,163657
6978,96637
6979,96637
6983,163657
6988,278793
6987,77441
6993,77441
7002,317726
7001,331320
7003,278793
7012,331320
7017,317725
7020,317725
7023,317725
6998,96637
6912,77438
7009,278793
6901,138483
7022,163658
6996,96637
6970,85043
6938,240829
6872,221347
7018,256288
6909,130091
7021,163658
26943,331320
26944,331320
7028,163658
7029,163658
7027,77441
7036,225971
7037,225971
7035,77441
7144,282585
11125,166494
6788,240834
6798,120209
6833,120212
6838,223250
6843,277173
6845,277173
6855,277173
6859,120213
6867,120214
7005,278793
7011,278793
6895,130091
6916,138485
6924,331320
6927,138480
6939,77437
6940,70135
6941,240829
6951,301964
6966,240835
6977,96637
6995,85043
7101,101412
7102,101412
7016,331320
7040,77440
7042,301965
11132,166494
7141,101413
26945,331320
7025,301965
7104,278840
6908,77437
7034,77441
7041,289199
11131,166364
6757,196744
7039,194660
7038,289199
11127,166363
7030,225971
7043,292583
7045,292583
7047,282585
7049,292583
7052,282586
7105,171666
7106,177851
7051,278841
7053,292584
7054,282585
7055,292584
7081,177852
7058,282585
7059,292583
7064,177852
7108,177851
7065,219208
7107,278840
7066,177852
7110,171666
7067,177841
7097,225973
7068,219208
7069,177841
7111,177852
7071,331320
7074,177852
7076,331320
7077,331320
7078,278837
7114,177852
7109,278840
7080,331320
7082,278837
7083,171666
7044,289199
7046,194660
7079,177852
7112,289199
7152,282586
7116,278840
7048,289199
7075,177852
7062,278837
7057,278837
7060,278837
7103,289199
7070,177852
7073,177852
26946,331320
26948,124501
7167,141241
7085,278837
7115,78564
7086,177852
7113,225973
7088,278837
7089,171666
7090,278836
7117,78564
7084,331320
7091,283162
7096,225973
7118,98475
7120,219211
7132,101412
7121,98475
7124,219211
7126,219210
7127,101412
7129,219210
7131,219210
7133,151247
7134,219209
7135,219209
7139,282586
7138,101413
7145,292583
7140,282586
7153,331320
7156,219209
7143,331320
7155,331320
7146,282585
7158,219209
7122,78564
7149,292584
7159,331320
7148,331320
7157,331320
7092,289199
7095,278836
7094,177852
7087,225971
7142,292583
7128,219210
7123,225973
7147,292584
7093,225971
7125,278840
7150,282586
11128,166495
7161,331320
7162,331320
7160,331320
7169,267514
6894,88893
7163,267514
7164,331320
7165,225973
7177,331320
7171,273956
7174,331320
7168,331320
7175,331320
11135,166363
7178,331320
7166,331320
7179,331320
7183,70138
7180,331320
7184,238286
7185,225973
7187,238286
7186,331320
7190,331320
7188,285214
7189,304486
7209,285214
7216,136240
7217,321491
7224,166495
7226,331320
7267,171964
7269,171964
7283,171965
7294,171972
7303,269480
7309,171974
7308,295519
7328,302493
7327,123032
7350,223766
7377,171340
7386,331320
7151,101413
7182,70138
7290,171965
7170,281745
26949,124501
7388,171964
7393,121941
7404,331320
7410,331320
7420,171972
7427,171972
7424,331320
7437,258893
7191,331320
7207,285214
7205,302493
7215,321491
7233,331320
7244,171062
7262,171357
7275,167011
7289,171972
7301,167411
7323,302493
7347,117367
7385,331320
7391,171964
7193,304486
7230,331320
7239,167011
7240,167011
7312,302493
7326,123032
7343,171975
7192,302494
7229,331320
7238,239835
7256,166221
7257,295520
7324,302493
7341,269478
7352,304485
7362,304486
7291,171972
7194,304486
7363,171975
7364,304486
7319,302493
7250,239835
7292,171972
7268,171964
7361,304486
7333,142135
7295,171972
26950,331320
7367,310655
7368,171975
7231,331320
7234,166495
7306,295520
7330,269358
7335,269478
7196,238282
7258,171355
7325,302493
7339,304485
7345,117367
7356,304486
7357,304486
7370,310655
7374,221493
7392,310656
7414,331320
7426,331320
7431,120208
7199,304486
7213,154709
7225,221350
7241,295520
7260,131508
7299,167411
7300,167411
7338,142135
7197,331320
7201,302493
7212,302494
7284,171965
7248,171062
7251,171062
7263,171357
7273,171965
7278,171965
7321,302493
7316,171960
7219,111046
7195,238282
7371,310655
7242,167011
7314,302493
7210,162284
7415,241828
7344,304485
7282,161808
7372,171975
26951,331320
26953,331320
7354,283166
7203,331320
7204,331320
7202,166363
7235,166363
7243,167011
7252,171062
7274,167011
7297,97583
7313,115893
7315,166490
7322,171960
7329,302493
7349,171975
7365,233555
7206,166363
7214,321491
7218,238282
7221,238287
7228,331320
7276,167012
7286,171965
7311,269480
7320,171960
7342,171340
7373,221493
7387,331320
7395,120208
7409,241828
7412,331320
7421,331320
7198,162284
7232,331320
7254,152974
7266,171964
7208,331320
7293,171972
7310,171974
7346,171964
7382,331320
7348,304485
7359,304486
7200,162284
7398,121941
7441,120211
7430,250759
7353,236344
7270,121941
26952,331320
7259,269493
7383,331320
7381,221492
7397,120208
7394,331320
7401,250759
7408,331320
7220,136240
7247,171062
7261,131508
7264,171964
7287,171972
7355,283162
7358,123032
7366,233555
7369,310655
7375,331320
7378,331320
7384,171340
7389,121941
7223,111047
7236,167011
7237,167011
7245,171062
7272,171965
7305,295520
7337,142135
7340,304485
7351,304485
7376,310655
7379,221493
7396,250759
7399,120208
7416,171965
7417,331320
7418,241828
7423,331320
7514,292160
7558,164608
7407,331320
26954,331320
7249,171062
7419,120208
7380,221493
7440,250759
11134,166363
7318,166490
7400,171965
7406,250759
7513,241828
7302,167411
7516,292160
7517,250759
7521,292160
7429,331320
11130,166364
7524,131938
7520,167010
7448,133569
7450,292160
7453,241828
7449,331320
7454,331320
7455,120211
7457,331320
7461,295510
7464,331320
7467,331320
7466,295510
7463,236344
7470,331320
7474,292160
7530,292154
7475,295510
7451,241828
7522,250759
7433,236339
7518,250759
7452,133569
7515,292160
7434,120211
7525,292160
7468,292159
7458,133569
7523,250759
7473,292160
7526,131938
7462,292159
7445,241828
7442,241828
7444,120211
7432,250759
7519,292160
7459,295511
7447,241828
7456,120211
7469,292159
7476,292160
7446,133569
26955,331320
7443,133569
7472,236344
7479,292160
7482,241828
7478,236344
7485,292160
7483,241828
7489,292160
7490,250759
7532,131934
7477,331320
7494,295510
7495,250759
7497,241828
26956,331320
7501,295510
7502,223766
7504,295510
7506,295510
7508,238176
7509,241829
7510,241828
7511,241828
7531,241829
7536,239835
7539,112890
7559,239835
7481,292160
7534,131934
7496,250759
7537,241829
7486,292160
7538,164608
7492,250759
7544,241829
7512,241828
7533,292160
7543,194185
7505,295510
7548,143274
7499,295510
7535,292154
7547,143274
7540,112890
7546,241829
7480,295510
7541,241829
7542,241829
26965,331320
7527,131938
7561,238294
7545,225972
7551,194186
7566,238294
7555,131509
7577,238294
7560,194186
7568,238294
7570,238294
7572,238294
7571,134371
7575,134372
7578,134372
7579,134371
7580,133403
7581,133403
7582,134371
7586,134371
7589,78564
7590,78564
7592,78564
7594,208687
7595,277048
7600,85955
7601,81767
7602,215220
7587,134371
7576,238294
7583,134371
7556,194186
7585,134371
7565,238294
7596,80863
7591,78564
7563,238294
7599,80863
7584,134371
7574,238294
7588,134371
7552,194186
7569,238294
7557,238294
7573,238294
7564,194186
7567,285213
7562,238294
26957,331320
26961,196075
26964,331320
7604,85954
7606,87196
7610,331320
7611,210577
7613,210577
7612,331320
7616,331320
7617,331320
7619,210577
7615,210577
7614,331320
7618,331320
7673,106073
7703,108649
7718,269480
7734,108644
7769,331320
7779,331320
7789,111048
7796,292156
7804,97361
7819,269492
7822,219209
7864,87194
7894,331320
7621,210577
7723,108648
7724,158194
7622,210577
7623,210577
7726,158195
7620,331320
7777,331320
7727,158195
7725,138484
7626,87864
7625,331320
7729,158195
7780,331320
7731,108644
7730,269493
26958,331320
7901,68803
7645,238285
7836,251076
7624,87864
7818,219208
7820,177852
7677,121147
7649,238285
11133,166363
7627,87864
7781,331320
7632,331320
7628,331320
7728,302476
7633,87864
7634,331320
7637,331320
7638,331320
7732,269493
7640,331320
7733,138484
7641,331320
7736,302476
7735,158194
7642,331320
7639,331320
7737,138482
7740,138482
7738,108648
7648,238285
7739,269493
7741,269493
7668,208686
7742,269493
7644,331320
7743,269493
7646,331320
7651,131937
7652,156106
7654,170771
7655,170771
7656,156106
7659,238286
7661,131937
7663,156107
7665,121147
7666,208686
7671,121145
7664,121147
7658,238286
7662,208686
26959,331320
7643,238285
7657,170771
7653,131937
7636,87864
7660,156107
7667,269472
7647,219461
7672,106073
7675,241590
7676,121147
7680,269472
7681,269472
7744,331320
7682,208686
7684,269480
7685,136461
7686,269479
7688,269480
7690,269480
7691,269480
7694,269478
7693,121145
7695,108647
7699,171355
7700,171355
7701,108649
7702,269493
7706,269480
7708,108647
7709,269480
7711,172433
7712,269480
7713,172433
7715,172433
7717,108648
7721,108648
7722,269478
7745,269493
7746,331320
7747,302495
7750,331320
7785,269493
7749,302495
7748,331320
7753,331320
7754,138482
7756,302476
7757,331320
7687,241590
7683,241590
7704,121147
7697,121145
7678,121147
7674,106073
7698,106073
26962,331320
7679,289183
7759,138482
7760,125677
7762,302495
7758,331320
7761,331320
7763,269490
7766,292155
7767,292155
7764,331320
7771,166364
7773,166364
7768,331320
7774,331320
7776,331320
11136,166363
7808,112884
7809,112884
7810,162663
7806,269493
7788,196497
7790,292155
7792,111047
7782,331320
7799,269493
7797,111048
7783,331320
11137,166363
7802,196497
7812,269493
7814,162663
7815,162662
7817,162662
7821,162663
7823,269492
7825,219208
7827,292155
7828,177841
7829,292155
7830,219209
26963,331320
11140,162284
7765,289183
7816,177852
7807,112884
7794,292156
7805,97361
7755,289183
7793,111047
7826,177841
7786,196120
7831,166364
7832,166364
7834,251076
7835,292154
7837,277132
7841,208700
7838,292155
11138,162284
7881,78562
7844,292589
7851,292590
7888,331320
7873,331320
7845,292588
7852,87197
7859,292583
7874,331320
7896,331320
7898,87863
7846,292590
7849,84701
11139,162284
7872,66351
7878,78562
7885,292501
7850,84701
7855,292583
7876,66350
7900,331320
7853,87197
7865,87194
7871,87197
7897,331320
7904,68803
7869,87196
11143,166363
7839,277132
7833,277130
7884,87195
11146,162284
7889,292502
7843,292155
7879,66350
11150,238322
7863,292584
7887,87863
7856,84700
7891,87863
26966,331320
7858,77439
7899,331320
7857,292583
7862,77439
11141,238282
7880,331320
7883,331320
7895,292502
7870,87197
7886,277171
7893,292502
7868,331320
7882,87195
7903,68803
7907,83807
7909,68803
7906,331320
7911,331320
7902,331320
7910,68803
7914,83807
7915,331320
7990,292155
7916,84701
7913,331320
7917,84701
8031,273955
7918,331320
7984,273956
8034,298298
7994,88892
7924,331320
7925,331320
7983,331320
7922,331320
7921,331320
7996,298298
7877,331320
7927,331320
7997,273955
7931,87197
7995,292155
7987,196113
7989,196113
7861,292584
26967,331320
7993,292155
7912,83807
7992,273956
7875,66351
7908,83807
26968,331320
7933,87197
7919,331320
7928,331320
7930,331320
8049,273956
7935,331320
8000,73175
7929,331320
8001,292155
7932,331320
7934,331320
7936,331320
7939,292155
7940,292155
7938,331320
7941,87197
7937,331320
7942,281745
7947,292155
7999,281745
7949,292155
7946,281745
7953,78564
8004,292155
7954,66351
8006,281745
7957,292155
7945,331320
7961,273955
7943,331320
7958,87195
7960,281745
7962,87195
7964,331320
8007,281745
7905,331320
7965,273955
7967,331320
8008,292155
7969,292155
7971,331320
7955,273956
8003,273955
7959,298298
7952,66351
7963,292155
7951,273956
7956,298298
8005,73174
7923,281745
26969,331320
7970,273955
7966,292155
7972,292155
7974,196113
7968,331320
7973,331320
7975,196113
7978,331320
7977,281745
7976,331320
7979,273956
7980,331320
7982,292155
7985,331320
8009,281745
8010,88892
8036,89517
8011,88210
7991,331320
8037,273956
8013,88210
8015,331320
8016,281745
8018,88211
8019,331320
8017,281745
8041,89517
8038,88892
8021,331320
8024,88892
8025,88892
8042,88892
8027,273955
8029,273955
8030,70138
8032,88893
8035,89517
8055,90759
8057,273955
8028,88892
8014,292155
8052,273955
7988,196113
8012,292155
7986,292155
7948,281745
7981,292155
8040,292155
8020,292155
26970,331320
10937,104014
8039,281745
8044,281745
8046,273956
8043,70138
8053,273956
8048,89517
8050,89517
8047,70138
8051,88893
8056,90759
8063,90759
8061,90759
8062,298298
8069,90760
8067,298298
8070,281745
8075,196120
8081,89517
8074,65786
8072,331320
8026,331320
8076,331320
8077,196120
8078,65786
8079,331320
8083,331320
8093,196746
8082,89517
8084,331320
8123,208687
8128,215217
8144,126570
8146,331320
8068,90760
26971,331320
8060,298298
8071,326811
8059,89517
8064,298298
8138,130780
8170,109460
8160,241843
8073,281745
8127,126570
8080,65786
8058,90759
26972,183113
8066,196488
8065,89517
8175,331320
8085,289182
8173,281745
8174,98475
8192,277048
8208,164700
8086,331320
8116,273955
8135,277021
8130,126570
8133,171973
8157,215213
8166,277048
8168,281745
8172,171973
8087,289182
8089,89517
8092,215217
8095,196746
8143,331320
8154,261494
8148,171973
8184,164700
8190,80863
8202,109461
8194,171973
8207,109461
8212,281745
8088,89517
8090,331320
8099,196746
8105,215213
8162,215213
8002,331320
8097,90759
8140,277021
8142,221183
8151,196746
8155,331320
8164,331320
8188,281745
8120,207817
8118,298298
8180,208687
8121,273956
8119,196487
8199,109460
8100,196746
26975,183113
8091,281632
8218,281745
8182,164700
8187,109460
8181,331320
8204,191268
8230,233555
8238,208688
8264,277172
8274,277173
8278,277169
8283,208689
8290,164700
8323,258024
8356,289215
8382,292498
8094,90759
8096,85955
8201,191280
8209,109461
8102,81766
8112,298298
8132,196746
8159,241843
8101,90759
8110,196488
8115,207817
8129,196746
8165,81766
8195,281745
8233,233556
8234,223251
8124,208687
8126,208687
8211,109461
8189,80863
8137,119864
8280,68091
8108,273955
8098,196746
8205,281745
8227,233555
8178,84439
8225,281745
8196,109460
8247,233556
8109,281745
26973,183113
8183,98475
8141,215217
8237,208688
8270,68091
8104,277048
8139,98475
8149,281745
8163,281745
8169,331320
8197,109460
8198,281745
8213,233556
8241,281745
8243,233556
8244,281745
8246,233556
8275,88210
8297,68838
8106,81766
8147,281745
8214,208687
8215,109461
8217,310658
8229,208687
8325,331320
8331,331320
8332,331320
8352,136291
8357,289215
8369,289184
8107,90759
26976,183113
8152,196746
8177,277047
8186,281745
8193,109460
8200,281745
8111,90760
8156,261494
11144,162284
8125,196746
8222,233555
8292,68838
8131,98475
8206,277048
8242,281745
8122,207817
8185,196745
8252,233556
8223,233555
8167,109460
8134,273955
8153,196746
8158,171973
8161,81766
8216,109461
8210,126570
8291,208689
8221,281745
8219,171963
8228,208687
8231,208687
8232,208687
8224,164700
8226,171963
8235,171963
8248,164700
8249,171963
8250,164700
8257,277172
8258,277172
8259,277173
8260,277173
8262,85044
8263,277173
8271,68091
8277,88210
8279,277169
8281,281745
8282,208689
8284,208689
8285,208689
8286,208701
8287,321309
8288,321309
8289,321309
8294,68839
8256,233556
8245,171973
8293,208689
8478,278794
8240,164700
8254,164700
8276,281745
8239,281745
8269,277173
8191,80863
8251,233556
8265,196119
26974,183113
8296,208690
8299,208690
8363,289185
8298,331320
8301,281745
8302,136292
8303,136292
8365,68069
8366,68068
8409,321310
8305,136292
8367,68068
8370,289184
8368,221341
8307,233556
8371,289184
8311,208701
8312,88890
8306,281745
8313,136292
8314,88890
8315,88891
8309,136292
8316,88891
8319,88891
8318,233556
8317,279353
8320,136292
8321,279353
8322,233556
8372,221341
8326,160319
8327,331320
8373,289185
8374,196117
8328,331320
8329,331320
8330,331320
8375,196117
8335,215215
11147,162284
8410,321310
8308,279352
8333,121613
8295,68839
8324,160318
8310,206643
8364,221341
8334,136292
8336,215215
8338,215215
8337,136292
8339,136292
8340,136292
8343,215217
8344,215217
8345,161809
8376,136291
8347,196746
8348,196746
8349,196746
8346,161809
8341,221341
8351,161808
8378,196118
8353,138483
8361,208686
8379,196118
8362,289185
8413,321308
8381,292498
8380,134372
8384,321310
8385,321310
8388,322631
8414,322631
8358,277049
8390,321308
8391,321308
8394,208698
8395,322628
8399,322630
8400,322630
8401,208688
8402,208688
8389,322631
8377,289185
8412,321308
26977,183113
8411,321308
8355,289215
8397,322628
8383,326812
8342,277021
8393,322629
8387,322631
8350,277021
8396,322628
8398,322632
8403,208688
8404,322632
8405,322632
8406,322631
8408,322631
8415,322631
8416,77438
8417,77438
8418,77437
8420,331320
8423,136291
8424,331320
8426,136291
8425,331320
8428,209489
8429,209489
8430,331320
8431,331320
8433,209489
8435,68802
8436,136291
8432,331320
8438,331320
8485,278794
8527,171965
8439,136290
8447,136290
8453,163658
8456,136290
8474,99928
8476,320487
8480,331320
8506,154188
8545,98466
8548,98471
8560,331320
8441,171340
8419,136291
8529,171972
8422,77437
8427,136291
8407,322631
8448,320481
8434,68802
8421,77437
8440,136290
8530,278840
8437,68802
8504,278835
26978,183113
8457,301965
8458,99928
8472,320481
8477,278794
8483,278792
8494,99928
8496,331320
8503,99928
8525,154187
8442,171340
11145,162284
8502,278835
8542,133407
8443,136290
8462,136289
8470,99928
8471,320481
8492,331320
8493,331320
8500,331320
8522,278840
8444,136290
8497,331320
8508,278835
8511,154187
8460,163657
8461,320481
8464,136289
8487,331320
8513,278835
8514,154187
8521,221542
8541,133407
8446,136290
8452,136290
8454,163658
8449,136290
8473,99928
8450,320481
8515,278835
8467,99928
8469,99928
8475,320487
11148,238322
8524,278840
8526,278840
8360,120214
8531,97361
26979,331320
26996,110560
8481,320481
8498,99928
8499,99928
8505,154188
8549,133401
8551,133401
8451,136290
8459,163657
8486,278794
8501,99928
8539,133407
8544,133401
8465,136289
8479,320481
8482,278792
8491,331320
8528,278840
8546,133407
8550,133401
8561,331320
8567,331320
11149,238322
8495,331320
8512,133409
8516,133407
8543,133401
8547,133407
8563,221542
8618,331320
8619,331320
8564,331320
8562,331320
8571,331320
8621,331320
8622,331320
8572,331320
8569,331320
8463,136289
8573,221542
8568,221542
8565,221542
8556,278835
8523,278840
8620,121613
8509,133407
8583,221542
8537,278835
8616,121613
8455,301965
26980,331320
26981,331320
26987,331320
8624,331320
8576,331320
8661,135119
8660,87864
8659,331320
8625,331320
8575,331320
8578,331320
8579,331320
8577,331320
8627,121613
8585,331320
8581,331320
8628,135117
8629,121613
8662,135119
8663,135119
8664,311401
8630,331320
8665,311401
8588,221542
8586,331320
8587,331320
8697,289183
8584,331320
8635,121613
8699,331320
8589,331320
26982,331320
8592,171062
8591,221542
8593,121146
8632,331320
8637,121613
8668,208686
8595,143467
8596,216970
8598,133401
8599,160318
8631,121613
8636,121613
8633,121613
8634,121613
8594,279352
8626,269476
8574,221542
8597,279353
8580,221542
26984,331320
26985,331320
8590,221542
8670,331320
8672,208686
8603,330477
8638,331320
8606,121613
8604,330477
8607,160319
8608,160319
8674,331320
8698,196120
8700,331320
8609,121147
8611,121613
8643,331320
8612,121147
8639,121613
8617,331320
8677,159103
8675,331320
8678,208686
8647,65687
8679,159103
8645,331320
8646,135117
8648,65687
8680,159103
8681,208686
8719,159103
8649,331320
8653,331320
8654,121613
8655,331320
8656,331320
8657,331320
8658,135119
8733,331320
8673,331320
8641,121613
8652,87864
8613,121147
8682,159103
8651,135118
8650,135118
8644,135117
8640,121613
8642,121613
8605,121613
8602,160319
8610,121613
8614,121613
26983,331320
8683,208686
8685,159103
8686,159103
8689,289183
8690,289183
8704,289182
8692,331320
8693,289183
8694,331320
8695,331320
11151,238322
8701,331320
8706,331320
8716,331320
8708,331320
8707,196120
8709,331320
8710,196120
8711,65786
8712,65786
8713,331320
8715,331320
8714,65786
8721,160318
8724,160318
8726,206643
8735,331320
8736,331320
8734,223766
8737,331320
8739,331320
8740,331320
8742,236344
8743,218541
8744,258025
8745,171965
8747,97361
8748,112884
8749,238313
8750,238313
8751,112884
8752,112884
8717,160319
8746,171972
8725,160318
8731,241588
8702,196120
8696,289183
8703,289182
8722,160318
26986,141881
8753,112886
8762,112887
8766,112885
8755,112887
8770,112889
8768,292159
8757,117368
8758,112885
8767,292151
8784,238294
8759,112885
8763,112887
8761,117367
8781,112890
8782,112888
8764,112887
8769,112889
8765,292159
8772,112889
8773,166493
8775,112889
8771,112889
8776,112890
8778,238285
8779,238285
8780,166221
8783,121613
8793,115905
8811,117290
8813,117290
8833,112888
8845,171960
8849,171960
8788,329085
8789,143274
8754,121941
8792,238295
8794,143275
8795,143275
8796,115905
8797,163496
8798,163496
26988,331320
8760,117367
8756,112887
8786,238294
8777,166493
8785,238294
8787,329085
8799,97569
8800,119354
8804,97583
8805,97583
8809,136924
8810,117290
8812,117290
8815,136462
8819,117289
8822,269158
8824,269158
8826,269158
8827,269158
8828,269158
8829,239755
8831,238321
8834,112888
8835,112888
8836,112888
8837,112888
8840,166221
8841,166221
8842,166221
8843,166221
8844,166221
8846,166221
8847,171960
8848,221542
8850,171960
8851,152974
8853,152974
8852,221541
8854,221541
8855,165015
8816,136461
8857,165015
8839,238285
8808,136924
8830,238321
8825,269158
8820,269608
8806,136924
8818,117289
8838,112890
8821,269608
8823,269158
8914,99952
8801,97570
26993,331320
26989,331320
8858,165015
8859,165015
8860,165015
8861,136289
8862,136289
8863,136289
8864,136289
8865,171974
8866,171974
8867,166490
8870,166490
8871,166490
8872,166490
8873,166490
8874,112889
8876,112889
8878,166493
8879,131938
8880,131938
8881,131938
8887,170772
8888,170772
8891,170772
8892,119353
8893,119353
8895,108439
8897,119354
8898,239756
8899,239756
8877,112889
8901,239756
8902,239756
8903,239756
8904,239756
8905,239756
8906,239756
8907,239756
8890,170772
26990,331320
8889,170772
8875,112889
8884,170771
8909,239755
8883,238286
8886,170772
8868,166490
8885,170771
8869,166490
8882,131937
8894,119353
26991,331320
8910,239755
8911,273785
8912,119353
8935,167007
8916,99953
8917,99953
8918,143275
8920,99953
8921,99953
8925,108874
8926,108874
8927,108874
8931,108874
8932,108874
8934,167007
8936,167007
8937,167007
8938,167007
8939,167007
8940,167007
8941,167007
8942,167008
8943,167008
8944,167008
8945,167008
8946,167008
8950,167011
8953,136457
8954,156104
8957,136462
8958,136462
26992,331320
11157,238321
8955,156100
8922,99953
8949,167011
8915,143276
8960,136462
8919,99953
8952,136457
8959,136462
8956,156104
8947,167008
8923,99953
8933,108874
8951,136457
8928,108874
8948,167011
8929,108874
8961,136462
8966,136461
8965,136461
8967,136461
8968,136461
8970,136461
8971,136461
8973,108875
8974,108875
8975,108875
8976,108875
8978,108875
8979,108875
8981,108875
8986,115897
8991,136289
8995,136289
8983,269489
8988,115897
8984,269489
8987,115897
9003,162661
9007,162665
9009,162665
8985,269483
8989,136289
26994,110560
9002,162661
9010,162666
8990,136289
8996,111995
8997,111995
9004,236339
9011,162666
8963,117289
8982,108875
9013,144714
9000,162661
8977,108875
8993,136289
9005,236339
8964,117290
8994,136289
8992,136289
9006,162665
8998,162661
9008,162665
8999,162663
8980,125678
9015,171367
9018,239833
9019,171356
9020,111996
9022,111996
9024,111996
26995,110560
9031,131509
9032,131509
9033,131509
9034,131509
9102,220562
9036,331320
9037,331320
9103,130780
9038,331320
9039,331320
9040,331320
9151,277132
9041,331320
9104,130780
9105,130780
9107,130780
9152,208702
9042,331320
9044,171710
9045,177505
9046,177505
9047,133403
9048,133403
9049,177506
9050,177506
9051,164590
9053,130781
9025,111996
9030,115895
9043,171710
9012,144714
9108,130780
9028,111996
9035,131509
9021,111996
9023,111996
9016,239833
9014,144714
