label_id,cluster_id,clustered,cluster_label_count
18342,98773,0,1
18343,89144,0,1
18345,109613,0,1
18346,60171,1,2
18347,59654,1,4
18348,99774,0,1
18349,100554,0,1
18350,101116,0,1
18351,107634,0,1
18352,79314,0,1
18353,103938,0,1
18354,78605,0,1
18355,78816,0,1
18356,108469,0,1
18357,117491,1,2
18358,76939,0,1
18359,103091,0,1
18360,76673,0,1
18361,73911,0,1
18362,80556,0,1
18363,76320,0,1
18364,78231,1,2
18365,95585,1,2
18366,75170,1,2
18367,78172,1,2
18368,113274,0,1
18369,75652,1,2
18370,75160,1,2
18371,89974,0,1
18372,93174,1,2
18373,82187,0,1
18374,91602,0,1
18375,76679,0,1
18376,98909,0,1
18377,82736,0,1
18378,99565,0,1
18379,74005,0,1
18380,113382,1,2
18381,75992,0,1
18382,79208,1,2
18383,79364,0,1
18384,76769,1,2
18385,74170,0,1
18386,73280,0,1
18387,80068,0,1
18388,80585,0,1
18389,91600,0,1
18390,76675,0,1
18391,80448,0,1
18392,113715,1,2
18393,76671,0,1
18394,60286,0,1
18395,98444,0,1
18396,91585,0,1
18397,59853,0,1
18398,116599,0,1
18399,98187,0,1
18400,106822,0,1
18401,63023,0,1
18402,106090,0,1
18403,57084,0,1
18404,108983,0,1
18405,109164,0,1
18406,79869,0,1
18407,84440,0,1
18408,83189,0,1
18409,83515,0,1
18410,84998,0,1
18411,85468,0,1
18412,62877,0,1
18413,67430,0,1
18414,64795,1,2
18415,57298,1,2
18416,59412,1,2
18417,60037,0,1
18418,66275,1,2
18419,65488,0,1
18420,65980,0,1
18421,58436,0,1
18422,63739,1,2
18423,61391,1,2
18424,59643,0,1
18425,59788,0,1
18426,56156,1,2
18427,65570,0,1
18428,62063,0,1
18429,66501,0,1
18430,64880,0,1
18431,65562,0,1
18432,65653,0,1
18433,64186,1,3
18434,63017,1,3
18435,62668,0,1
18436,65913,1,2
18437,56821,0,1
18438,62467,1,2
18439,56694,0,1
18440,58156,1,2
18441,64830,0,1
18442,66402,1,3
18443,62304,1,3
18444,62284,0,1
18445,66392,0,1
18446,59009,0,1
18447,56877,0,1
18448,65464,0,1
18450,58937,0,1
18451,68785,0,1
18452,62651,0,1
18453,63257,0,1
18454,79867,0,1
18455,74223,0,1
18456,79672,0,1
18457,78133,0,1
18458,59636,0,1
18459,66733,0,1
18460,56689,0,1
18461,66347,0,1
18462,59648,0,1
18463,62071,0,1
18464,58336,0,1
18465,66907,0,1
18466,58747,0,1
18467,62213,0,1
18468,60722,0,1
18469,62227,0,1
18471,65472,0,1
18472,60232,0,1
18473,63508,1,2
18474,58775,0,1
18475,58890,0,1
18476,63317,0,1
18477,73993,0,1
18478,79609,1,2
18479,80392,1,2
18480,74855,1,2
18481,79607,1,2
18482,78078,1,2
18483,79601,1,2
18484,74850,1,2
18485,69267,1,2
18486,68474,1,2
18487,71099,1,2
18488,76685,1,2
18489,76689,1,2
18490,79981,1,2
18491,76605,1,2
18492,78935,1,2
18493,76879,1,2
18494,80388,1,2
18495,63814,1,2
18496,63702,0,1
18497,61576,0,1
18498,56174,0,1
18499,79597,0,1
18500,76598,0,1
18501,80260,0,1
18502,79149,0,1
18503,76405,0,1
18504,80294,0,1
18505,76882,0,1
18506,70197,1,2
18507,69026,0,1
18508,55903,1,2
18509,66979,1,2
18510,70901,0,1
18511,55928,0,1
18512,14261,1,3
18513,7935,1,3
18514,12909,1,2
18515,71297,1,2
18516,70629,0,1
18517,67327,0,1
18518,60460,0,1
18519,72091,0,1
18520,70037,1,2
18521,57516,0,1
18522,69229,0,1
18523,69827,1,2
18524,70703,1,2
18525,68218,0,1
18526,94813,0,1
18527,94162,0,1
18528,100807,0,1
18529,108359,0,1
18530,109184,0,1
18531,103422,0,1
18532,82344,0,1
18533,107426,0,1
18534,82732,0,1
18535,95378,0,1
18536,58325,0,1
18537,66679,1,2
18538,65901,0,1
18539,105556,0,1
18540,107923,0,1
18541,61648,1,2
18542,100283,0,1
18543,93853,0,1
18544,89435,0,1
18545,65649,0,1
18546,106386,0,1
18547,95449,0,1
18548,105542,0,1
18549,26765,0,1
18550,63097,0,1
18551,14023,1,2
18552,16355,1,2
18553,6140,1,2
18554,6076,0,1
18555,16301,1,2
18556,17396,1,2
18557,14802,0,1
18558,103790,0,1
18559,105539,0,1
18560,13771,0,1
18561,17460,0,1
18562,103787,0,1
18563,31597,0,1
18564,109379,0,1
18565,97210,0,1
18566,108361,0,1
18567,96353,0,1
18570,106818,0,1
18571,40174,0,1
18572,38774,0,1
18573,36345,0,1
18574,39178,0,1
18575,36945,0,1
18576,138007,0,1
18577,55494,0,1
18578,54209,0,1
18579,53777,0,1
18580,108393,0,1
18581,106815,0,1
18582,98761,0,1
18583,106093,0,1
18584,106187,0,1
18585,64785,1,2
18586,74849,0,1
18588,77899,1,2
18589,79572,0,1
18590,80277,1,2
18591,76127,0,1
18592,74105,0,1
18593,74080,0,1
18594,103783,0,1
18595,74010,1,2
18596,74003,0,1
18597,79128,0,1
18598,66239,1,2
18599,58608,1,2
18600,95316,0,1
18601,80521,0,1
18602,78608,0,1
18603,85017,0,1
18604,88640,0,1
18605,70785,1,2
18606,71133,1,2
18607,71817,0,1
18608,72157,0,1
18609,70328,1,3
18610,68330,1,2
18611,68815,0,1
18612,68370,1,3
18613,70103,1,2
18614,72043,0,1
18615,72173,1,2
18616,71420,0,1
18617,57562,0,1
18618,66641,1,2
18619,56673,0,1
18620,57574,1,2
18621,69302,0,1
18622,57543,1,2
18623,70423,0,1
18624,113908,0,1
18625,80885,0,1
18626,99720,0,1
18627,82034,0,1
18628,67830,1,2
18629,60639,1,2
18630,65297,0,1
18631,139937,0,1
18632,63520,1,3
18633,72039,1,2
18634,63035,1,2
18635,139928,0,1
18636,71811,1,2
18637,130755,0,1
18638,63012,0,1
18639,64344,1,2
18640,70432,0,1
18641,69281,0,1
18642,69019,1,2
18643,70894,0,1
18644,105801,1,2
18645,60633,0,1
18646,72302,1,2
18647,121292,0,1
18648,72115,1,2
18649,69306,1,2
18650,128839,0,1
18653,122153,0,1
18654,121261,0,1
18655,127715,0,1
18656,62491,0,1
18657,129986,0,1
18658,57849,0,1
18660,64409,0,1
18661,62999,0,1
18662,127647,0,1
18663,126727,0,1
18664,131113,0,1
18665,128065,0,1
18666,129733,0,1
18667,15387,1,5
18668,124370,0,1
18669,20077,1,2
18670,392,1,4
18671,20786,0,1
18672,125498,0,1
18673,124979,0,1
18674,130519,0,1
18675,130342,0,1
18676,121475,0,1
18677,28175,0,1
18678,128127,0,1
18679,122015,0,1
18680,24028,0,1
18681,20885,0,1
18682,20002,0,1
18683,96598,0,1
18684,91522,1,2
18685,460,0,1
18686,23567,1,2
18687,30570,1,2
18688,29418,1,2
18689,104038,1,2
18690,88370,1,2
18691,54135,0,1
18692,106605,0,1
18693,93945,0,1
18694,91513,0,1
18695,15269,0,1
18696,24390,0,1
18697,6012,0,1
18698,98999,0,1
18699,29517,0,1
18700,89490,0,1
18701,90006,0,1
18702,91543,0,1
18703,102141,0,1
18704,63551,1,2
18705,97859,0,1
18706,68106,0,1
18707,91511,0,1
18708,6002,1,2
18710,14543,1,2
18711,89347,0,1
18712,106599,0,1
18713,10875,1,2
18714,100188,0,1
18715,17733,1,2
18716,108466,0,1
18717,15085,0,1
18718,1710,1,2
18719,106621,0,1
18720,105945,0,1
18721,92444,0,1
18722,100602,0,1
18723,92314,0,1
18724,92426,0,1
18725,60739,0,1
18726,58247,1,2
18729,84986,0,1
18730,65878,1,2
18731,64198,0,1
18732,14789,0,1
18733,17411,1,2
18734,11571,1,2
18735,13475,0,1
18736,65365,1,3
18737,59628,0,1
18738,85514,0,1
18739,70208,1,2
18740,69014,1,2
18741,97563,1,2
18742,103155,1,2
18743,66177,0,1
18744,96940,1,2
18745,87240,0,1
18746,89502,1,3
18747,64580,0,1
18748,108998,1,3
18749,69342,1,2
18750,70225,1,2
18751,68770,0,1
18752,87182,0,1
18753,118292,1,2
18754,97260,0,1
18755,108516,0,1
18756,91481,0,1
18757,113775,0,1
18758,63211,1,3
18759,94959,0,1
18760,99417,0,1
18761,64670,1,2
18762,68760,0,1
18763,56090,1,2
18764,68774,0,1
18765,66566,1,2
18766,67661,0,1
18767,59616,0,1
18768,68282,0,1
18769,107356,0,1
18770,103373,0,1
18771,71801,1,2
18772,61835,0,1
18773,97938,1,2
18774,88150,0,1
18775,96736,1,2
18776,91466,0,1
18777,64432,0,1
18778,103892,0,1
18779,57668,0,1
18780,64178,0,1
18781,66270,0,1
18782,64067,1,3
18783,63375,1,2
18784,98622,0,1
18785,65642,0,1
18786,96860,1,3
18787,90141,1,3
18788,66484,0,1
18789,95707,1,3
18790,95813,1,3
18791,66785,0,1
18792,94013,1,2
18793,66222,0,1
18794,59248,0,1
18795,95855,1,3
18796,66120,0,1
18797,66196,0,1
18798,96917,1,2
18799,71125,0,1
18800,72277,0,1
18801,95965,0,1
18802,76225,1,2
18803,105617,0,1
18804,74844,0,1
18805,78942,0,1
18806,94846,1,3
18807,79965,0,1
18808,105229,0,1
18809,94037,0,1
18810,95030,1,2
18811,94273,1,3
18812,72343,0,1
18813,72185,0,1
18814,57762,0,1
18815,59589,0,1
18816,62505,0,1
18817,59578,0,1
18818,99675,0,1
18819,59576,0,1
18820,87572,0,1
18821,88785,0,1
18822,66807,0,1
18823,66713,1,2
18824,63091,1,2
18825,91453,0,1
18826,88619,0,1
18827,91349,0,1
18828,72182,1,2
18829,96076,0,1
18830,72272,1,2
18831,72264,1,2
18832,72270,0,1
18833,72176,0,1
18834,92191,0,1
18835,96269,0,1
18836,91441,0,1
18837,74529,0,1
18838,79179,0,1
18839,74540,0,1
18840,74274,0,1
18841,79165,0,1
18842,36927,0,1
18843,41248,0,1
18844,35003,0,1
18845,35379,0,1
18846,34173,0,1
18847,41287,0,1
18848,40089,0,1
18849,100586,1,2
18850,88762,1,3
18851,103039,1,3
18852,91425,0,1
18853,38182,0,1
18854,103047,1,3
18855,35650,0,1
18856,99644,1,3
18857,88771,1,2
18858,38824,0,1
18859,95535,0,1
18860,35365,0,1
18861,43213,0,1
18862,35199,0,1
18863,34037,0,1
18864,35141,0,1
18865,34063,0,1
18866,35147,0,1
18867,94548,0,1
18868,89627,0,1
18869,104110,0,1
18870,91410,0,1
18871,91436,0,1
18872,92283,0,1
18873,106689,0,1
18875,75931,0,1
18876,79863,0,1
18878,73915,0,1
18880,80570,0,1
18881,80572,0,1
18883,65603,0,1
18884,62445,1,2
18885,62363,0,1
18886,64873,0,1
18887,106296,1,2
18888,62473,0,1
18889,107220,0,1
18890,90890,0,1
18891,103216,1,2
18892,97623,0,1
18893,59569,1,2
18894,86767,1,2
18895,105859,0,1
18896,98630,0,1
18897,60038,1,2
18898,72356,0,1
18899,66875,1,2
18900,59564,1,2
18901,63908,0,1
18902,63987,0,1
18903,94239,0,1
18904,113486,0,1
18905,59545,1,2
18906,58698,0,1
18907,87408,0,1
18908,94455,0,1
18909,99602,0,1
18910,94465,0,1
18911,95570,0,1
18912,92298,0,1
18913,83361,0,1
18914,95105,0,1
18915,89704,0,1
18916,97055,0,1
18917,66412,0,1
18918,92261,0,1
18919,58944,0,1
18920,105242,0,1
18921,100387,0,1
18922,107370,0,1
18923,87465,0,1
18924,69707,0,1
18925,71695,1,3
18926,71769,0,1
18927,72071,0,1
18928,66037,1,2
18929,66656,0,1
18930,105789,1,2
18931,91396,1,2
18932,74818,1,2
18933,79174,1,2
18934,72394,1,2
18935,79624,1,2
18936,75558,1,2
18941,75671,1,2
18942,77167,1,2
18943,77118,1,2
18944,73459,1,2
18945,64139,1,2
18946,71677,1,2
18947,56060,1,2
18948,61695,1,2
18949,58221,1,2
18950,65103,1,2
18951,59554,0,1
18952,55946,0,1
18953,65041,0,1
18954,68002,0,1
18955,68748,0,1
18956,68728,1,2
18957,67695,0,1
18958,69376,1,2
18959,72206,1,2
18960,71083,0,1
18961,68543,0,1
18962,65133,1,2
18963,60742,1,2
18964,59533,0,1
18965,71800,0,1
18966,68710,0,1
18967,59159,0,1
18968,66822,0,1
18969,58026,0,1
18970,64919,0,1
18971,58523,0,1
18972,56868,0,1
18973,81572,0,1
18974,72163,0,1
18975,85060,0,1
18976,81580,0,1
18978,63978,1,2
18979,63627,1,2
18980,64847,1,2
18981,72268,0,1
18982,69669,1,2
18983,84896,0,1
18984,65067,1,2
18985,68423,1,2
18986,61481,1,3
18987,63145,0,1
18988,66117,1,2
18989,66127,0,1
18990,56073,0,1
18991,59530,0,1
18992,66840,0,1
18993,62078,0,1
18994,63435,0,1
18995,65526,0,1
18996,62277,1,2
18997,62244,0,1
18998,59213,0,1
18999,66366,0,1
19000,58753,0,1
19001,72291,0,1
19003,66249,1,2
19005,65193,1,2
19006,64762,0,1
19007,80940,0,1
19008,81550,0,1
19009,82463,0,1
19010,74839,0,1
19011,74680,1,2
19012,76036,1,2
19013,80063,1,2
19014,76504,1,2
19015,74834,1,2
19016,76028,1,2
19017,74716,1,2
19018,74831,0,1
19019,59519,1,2
19020,65288,1,2
19021,74816,0,1
19022,74772,1,2
19023,78219,1,2
19024,74811,1,2
19025,78740,1,2
19026,74828,0,1
19027,76608,0,1
19028,79860,0,1
19029,56988,1,3
19030,58942,0,1
19031,166685,0,1
19032,56971,0,1
19033,60031,0,1
19034,152336,0,1
19035,59514,1,2
19036,71668,0,1
19037,167949,0,1
19038,63490,1,2
19039,72327,1,2
19040,151269,0,1
19041,151472,0,1
19042,74271,0,1
19043,79631,0,1
19044,169332,0,1
19045,79173,0,1
19046,80578,0,1
19047,79769,0,1
19048,147546,0,1
19049,80569,0,1
19050,78230,0,1
19052,176805,0,1
19053,173693,0,1
19054,80581,0,1
19055,76293,0,1
19056,79933,0,1
19058,176597,0,1
19059,176638,0,1
19061,79858,0,1
19062,79157,0,1
19063,79855,0,1
19064,83946,0,1
19065,166690,0,1
19066,151503,0,1
19067,152332,0,1
19068,65515,0,1
19069,57620,0,1
19070,165536,0,1
19071,70633,0,1
19072,150981,0,1
19073,56611,0,1
19074,56600,0,1
19075,62195,0,1
19076,62630,0,1
19077,163472,0,1
19078,159730,0,1
19079,65824,0,1
19080,65930,0,1
19081,147504,0,1
19082,171168,0,1
19083,72189,0,1
19084,154211,0,1
19085,147588,0,1
19086,150638,0,1
19087,168787,0,1
19088,66697,0,1
19089,66525,0,1
19090,59524,0,1
19091,193381,0,1
19092,72348,0,1
19093,64675,0,1
19094,63313,0,1
19095,147690,0,1
19096,66818,0,1
19097,66782,0,1
19098,164353,0,1
19099,173420,0,1
19100,72435,0,1
19101,73999,0,1
19102,146849,0,1
19103,149330,0,1
19104,150928,0,1
19105,77416,0,1
19106,77413,0,1
19107,78096,0,1
19108,77406,0,1
19109,79114,0,1
19110,75987,0,1
19111,73392,0,1
19112,74608,0,1
19113,74825,0,1
19114,152903,0,1
19115,147524,0,1
19116,156733,0,1
19117,163465,0,1
19118,147142,0,1
19119,147402,0,1
19120,154728,0,1
19121,69740,0,1
19122,62030,0,1
19123,161447,0,1
19124,72250,0,1
19125,159273,0,1
19126,65709,0,1
19127,60111,0,1
19128,70327,0,1
19129,70325,0,1
19130,159160,0,1
19131,68708,0,1
19132,151995,0,1
19133,165851,0,1
19134,159685,0,1
19135,72217,0,1
19136,69216,0,1
19137,155511,0,1
19138,161132,0,1
19139,165837,0,1
19140,152361,0,1
19141,68614,0,1
19142,71409,0,1
19143,148730,0,1
19144,151579,0,1
19145,152352,0,1
19146,59132,1,2
19147,71860,1,2
19148,59178,0,1
19149,70321,1,2
19150,164339,0,1
19151,168357,0,1
19152,151451,0,1
19153,65670,0,1
19154,162035,1,2
19156,77896,0,1
19157,167885,0,1
19158,169529,0,1
19159,73491,0,1
19160,158793,0,1
19161,147993,0,1
19162,76347,0,1
19163,150962,0,1
19164,78596,0,1
19165,152413,0,1
19166,164316,0,1
19167,150679,0,1
19168,155700,1,2
19169,80032,0,1
19170,80336,0,1
19171,76498,0,1
19172,76069,0,1
19173,171264,0,1
19174,76669,0,1
19175,74823,0,1
19176,75939,0,1
19177,78598,0,1
19178,77185,0,1
19179,166439,1,2
19180,157830,0,1
19181,55957,0,1
19182,155059,0,1
19183,62938,0,1
19184,164878,0,1
19185,152319,1,3
19186,155048,1,3
19187,80061,0,1
19188,165396,0,1
19189,146960,0,1
19190,78997,0,1
19191,79984,0,1
19192,74049,0,1
19193,156379,0,1
19194,171345,0,1
19195,168536,1,3
19196,159929,1,2
19197,146730,0,1
19198,152873,1,2
19199,152311,0,1
19200,146720,0,1
19201,152285,0,1
19202,165976,1,2
19203,163404,1,2
19205,152274,1,2
19206,159259,0,1
19207,171355,0,1
19208,155476,0,1
19209,173404,0,1
19210,163075,1,2
19211,163750,0,1
19212,162004,1,5
19213,76071,0,1
19214,177054,0,1
19215,74806,0,1
19216,73991,0,1
19218,146965,0,1
19219,152265,1,4
19220,152339,1,3
19221,165100,1,5
19222,66775,1,2
19223,165097,1,3
19224,62154,1,2
19225,66688,1,2
19226,63962,1,2
19227,170470,0,1
19228,152292,1,2
19229,82063,0,1
19230,173305,0,1
19231,151475,0,1
19232,165401,0,1
19233,160685,0,1
19234,165041,0,1
19235,152252,1,2
19237,153915,0,1
19238,156140,0,1
19239,176729,0,1
19240,66058,0,1
19241,62982,0,1
19242,168199,0,1
19243,171127,1,2
19244,151946,0,1
19245,168780,1,2
19246,146907,0,1
19247,146893,0,1
19248,146877,0,1
19249,71224,1,2
19250,72339,1,2
19251,152249,0,1
19252,188411,0,1
19253,72141,0,1
19254,71514,1,2
19255,192066,0,1
19256,67227,0,1
19257,168775,0,1
19258,58343,1,2
19259,155323,1,2
19260,168133,0,1
19261,162384,1,2
19262,56381,1,2
19263,163490,0,1
19264,152245,0,1
19265,163073,0,1
19266,61539,1,2
19267,159226,0,1
19268,150554,0,1
19269,161775,0,1
19270,166076,0,1
19271,171595,0,1
19272,163149,0,1
19273,166875,0,1
19274,167618,1,2
19275,169112,1,2
19276,159222,1,2
19277,70320,0,1
19278,159255,1,2
19279,59121,0,1
19280,71905,0,1
19281,168580,0,1
19282,71674,1,2
19283,169371,1,3
19284,154783,1,2
19285,159216,0,1
19286,61903,0,1
19287,155208,1,3
19288,158656,0,1
19290,146694,1,2
19291,168827,0,1
19292,164240,0,1
19293,159210,0,1
19294,150546,0,1
19295,162650,1,2
19296,64261,1,2
19297,60710,1,2
19298,59052,0,1
19299,69562,1,2
19300,65171,0,1
19301,69185,1,2
19302,155528,1,2
19303,162372,1,2
19304,159200,1,2
19305,176835,1,2
19306,65829,1,2
19307,64655,0,1
19308,164839,0,1
19309,64331,0,1
19310,165823,0,1
19311,66973,0,1
19312,153189,1,2
19313,153168,0,1
19314,79618,1,2
19315,78592,1,2
19316,80414,1,2
19317,159248,1,3
19318,165811,0,1
19319,78082,1,2
19320,158353,0,1
19321,148717,0,1
19322,79612,1,2
19323,155343,0,1
19324,148819,0,1
19325,76198,1,2
19326,160120,1,4
19327,151288,0,1
19328,79168,1,2
19329,155644,1,4
19330,165074,1,2
19331,150016,1,2
19332,159625,0,1
19333,176899,0,1
19334,79032,0,1
19335,150493,1,2
19336,79753,0,1
19337,167030,0,1
19338,175374,0,1
19339,74810,0,1
19340,78573,0,1
19341,74220,0,1
19342,76604,0,1
19343,78571,0,1
19344,61472,1,2
19345,71509,1,3
19346,177019,0,1
19347,71551,1,3
19348,72132,1,2
19349,149400,0,1
19350,171905,0,1
19351,71506,0,1
19352,168610,1,2
19353,152231,0,1
19354,160567,0,1
19355,168130,1,2
19356,169377,0,1
19357,168587,0,1
19358,164955,1,2
19359,85178,0,1
19361,155490,0,1
19362,84657,0,1
19363,168157,0,1
19365,157549,1,3
19366,28676,0,1
19367,164312,0,1
19368,149350,0,1
19369,20070,0,1
19370,152219,1,2
19371,164258,0,1
19372,31243,0,1
19373,154166,1,2
19374,163126,1,2
19375,159236,0,1
19376,146951,0,1
19377,169275,0,1
19378,147571,0,1
19379,62984,1,3
19380,165821,0,1
19381,71983,0,1
19382,168361,0,1
19383,152198,0,1
19384,76045,0,1
19385,73886,0,1
19386,76663,0,1
19387,32531,0,1
19388,28240,0,1
19389,152213,0,1
19391,20223,0,1
19392,31441,0,1
19394,150645,1,2
19395,150652,1,2
19396,147966,0,1
19397,155314,1,3
19398,149543,0,1
19399,155306,1,2
19400,64259,0,1
19401,172869,0,1
19402,152199,1,3
19403,70056,0,1
19404,159352,1,2
19405,66034,0,1
19406,146958,1,2
19407,152180,1,2
19408,70619,1,2
19410,168762,0,1
19411,155340,0,1
19412,150702,0,1
19413,151239,0,1
19414,64754,1,2
19415,62972,1,2
19417,57752,0,1
19418,72231,1,2
19419,171084,0,1
19420,167860,0,1
19421,155381,1,3
19422,152167,1,3
19423,61230,1,2
19424,61296,1,3
19425,152164,1,2
19426,67214,0,1
19427,168763,1,3
19428,62638,1,4
19429,151482,0,1
19430,155499,1,3
19431,67891,1,2
19432,173185,0,1
19433,64833,0,1
19434,60307,0,1
19435,63243,0,1
19436,56901,0,1
19437,148534,1,2
19438,57729,0,1
19439,159242,0,1
19440,148522,0,1
19441,59513,0,1
19442,150424,0,1
19443,63688,0,1
19444,156697,0,1
19445,62335,0,1
19446,151468,0,1
19447,159185,0,1
19448,70031,0,1
19449,165124,0,1
19450,62956,1,2
19451,62712,0,1
19452,59445,1,2
19453,155730,1,2
19454,159956,1,4
19455,152159,0,1
19456,169198,1,3
19457,65702,0,1
19458,173264,0,1
19459,62008,0,1
19460,66649,0,1
19461,59476,1,2
19462,168526,0,1
19463,65025,0,1
19464,60082,1,2
19465,153621,0,1
19466,151752,1,4
19467,80244,1,2
19468,152815,1,3
19469,78944,1,2
19470,188686,0,1
19471,150046,1,4
19472,73505,1,2
19473,154555,1,2
19474,154498,1,2
19475,76657,1,2
19476,84961,0,1
19477,188538,0,1
19478,76229,1,2
19479,76611,1,2
19480,76252,1,2
19481,76648,1,2
19482,40161,0,1
19483,38620,0,1
19484,41390,0,1
19485,35067,0,1
19486,7023,0,1
19487,3872,0,1
19488,39217,0,1
19489,38745,0,1
19490,19329,0,1
19491,35698,0,1
19492,35761,0,1
19493,38200,0,1
19494,2637,0,1
19495,36370,0,1
19496,39992,0,1
19497,35186,0,1
19498,35168,0,1
19499,2174,0,1
19500,43380,0,1
19501,189334,0,1
19502,17705,0,1
19503,41238,0,1
19504,36917,0,1
19505,40020,0,1
19506,40002,0,1
19509,38443,0,1
19510,35799,0,1
19511,16603,0,1
19512,39272,0,1
19513,15055,0,1
19514,34078,0,1
19515,9408,0,1
19516,28169,0,1
19517,36780,0,1
19518,36898,0,1
19519,22001,0,1
19520,36011,0,1
19521,174182,0,1
19522,865,0,1
19523,172876,0,1
19524,5973,0,1
19525,15564,0,1
19526,15277,0,1
19527,704,0,1
19528,51716,0,1
19529,2854,1,2
19530,10152,0,1
19531,166085,0,1
19532,194134,0,1
19533,2130,1,2
19534,11446,0,1
19535,37727,0,1
19536,4619,0,1
19537,38435,0,1
19538,2676,1,2
19539,17634,1,2
19540,39192,0,1
19541,35566,0,1
19542,4523,1,2
19543,42696,0,1
19544,155288,0,1
19545,12589,1,2
19546,432,1,2
19547,168411,0,1
19548,29552,0,1
19549,168141,0,1
19550,174424,0,1
19551,27190,0,1
19552,26648,0,1
19553,14530,1,2
19554,29197,0,1
19555,176256,0,1
19556,31945,0,1
19557,14069,0,1
19558,16259,0,1
19559,32340,0,1
19561,12073,0,1
19562,9431,0,1
19563,23379,0,1
19564,5104,0,1
19565,16316,0,1
19566,21347,0,1
19567,15849,0,1
19568,382,0,1
19569,19306,0,1
19570,23136,0,1
19571,15245,0,1
19572,182563,0,1
19573,19370,0,1
19574,28626,0,1
19575,71922,0,1
19576,72215,0,1
19577,63150,0,1
19578,29882,0,1
19579,62950,0,1
19580,22604,0,1
19581,61584,1,2
19582,27835,0,1
19583,23688,0,1
19584,24013,0,1
19586,10144,0,1
19587,9539,0,1
19588,28835,0,1
19589,66016,1,2
19590,20591,0,1
19591,23150,0,1
19592,71778,0,1
19593,25912,0,1
19594,23064,0,1
19595,23296,0,1
19596,31222,0,1
19597,7518,0,1
19598,16645,0,1
19599,71870,1,2
19600,68704,0,1
19602,20430,0,1
19604,21753,0,1
19605,72145,0,1
19606,21581,0,1
19607,30339,0,1
19608,27342,0,1
19609,30973,0,1
19610,27954,0,1
19611,29018,0,1
19612,59431,0,1
19613,16497,0,1
19614,25194,0,1
19615,71794,0,1
19616,23979,0,1
19617,22614,0,1
19618,2162,0,1
19619,25699,0,1
19620,55958,0,1
19621,70863,0,1
19622,32547,0,1
19623,31752,0,1
19624,49274,0,1
19625,59474,0,1
19626,32287,1,2
19627,27383,0,1
19628,17301,0,1
19629,30334,0,1
19631,2117,0,1
19632,15046,0,1
19633,19443,0,1
19634,59463,1,2
19635,21130,0,1
19636,66961,0,1
19637,131131,0,1
19638,59462,0,1
19639,66898,0,1
19640,53483,0,1
19641,82108,0,1
19642,27319,1,2
19643,27820,0,1
19644,29824,1,2
19645,29375,0,1
19646,91134,1,2
19648,14893,1,2
19649,31745,0,1
19651,2727,1,2
19652,119086,0,1
19653,164859,0,1
19655,163488,0,1
19656,509,0,1
19657,147022,0,1
19658,61339,0,1
19659,61722,1,2
19660,176612,0,1
19661,20664,0,1
19662,129249,0,1
19663,20298,0,1
19664,23994,0,1
19665,25104,0,1
19666,26303,0,1
19667,25955,0,1
19668,54674,0,1
19669,2894,0,1
19670,51036,0,1
19671,839,0,1
19672,164248,0,1
19673,50233,0,1
19674,140676,0,1
19675,166681,0,1
19676,24871,0,1
19677,56518,0,1
19678,192277,0,1
19680,62960,1,2
19681,65077,1,2
19682,27295,0,1
19683,58365,1,2
19684,179665,1,2
19685,12838,0,1
19686,25829,0,1
19687,56544,0,1
19688,64118,1,2
19689,194301,0,1
19690,21183,0,1
19691,22920,0,1
19692,148389,0,1
19693,17002,0,1
19694,29306,0,1
19695,152291,0,1
19696,168032,0,1
19697,71108,1,2
19698,67889,1,2
19699,71281,1,2
19700,9061,0,1
19702,10030,0,1
19703,67393,1,2
19704,69555,0,1
19705,2193,0,1
19706,68930,1,2
19707,22762,0,1
19708,9982,0,1
19709,27713,0,1
19710,65402,0,1
19711,18316,0,1
19712,153924,0,1
19713,148759,0,1
19714,24005,0,1
19715,31239,0,1
19716,188523,0,1
19717,66930,1,2
19719,175270,1,2
19720,173592,0,1
19721,69467,0,1
19722,69282,0,1
19723,13734,0,1
19724,170729,1,2
19725,66199,0,1
19726,4319,0,1
19727,171190,0,1
19728,5990,0,1
19729,71725,0,1
19730,28160,0,1
19731,197552,0,1
19732,27653,0,1
19735,61822,0,1
19736,163023,1,2
19738,176059,1,2
19739,176885,1,2
19740,147221,1,2
19741,147661,0,1
19742,58404,1,3
19743,187461,0,1
19744,58258,0,1
19745,57138,0,1
19746,62047,0,1
19747,50360,0,1
19748,65283,0,1
19749,195583,0,1
19750,56638,0,1
19751,66134,0,1
19752,56632,0,1
19753,66902,0,1
19754,63550,0,1
19755,147581,0,1
19756,62520,0,1
19757,163012,0,1
19758,147279,0,1
19759,172791,0,1
19761,66580,0,1
19762,66920,0,1
19764,146891,0,1
19765,74102,0,1
19766,184448,0,1
19767,74244,0,1
19768,74791,0,1
19769,152145,0,1
19771,72414,0,1
19772,76124,0,1
19773,80058,0,1
19774,78590,0,1
19775,76656,0,1
19776,160998,1,2
19777,79132,0,1
19778,76928,0,1
19779,58037,1,2
19780,171913,0,1
19781,193230,0,1
19782,22030,0,1
19783,22123,0,1
19784,65902,1,2
19785,25609,0,1
19786,59495,0,1
19787,23966,0,1
19788,168500,0,1
19789,65754,0,1
19790,165248,0,1
19791,159179,0,1
19792,17224,1,2
19793,32808,0,1
19794,32807,0,1
19795,62922,0,1
